
MOSEK Version 8.0.0.51 (Build date: 2016-12-14 12:53:47)
Copyright (c) MOSEK ApS, Denmark. WWW: mosek.com
Platform: Linux/64-X86

MOSEK warning 710: #19 (nearly) zero elements are specified in sparse col '' (20) of matrix 'A'.
MOSEK warning 710: #14 (nearly) zero elements are specified in sparse col '' (21) of matrix 'A'.
MOSEK warning 710: #17 (nearly) zero elements are specified in sparse col '' (22) of matrix 'A'.
MOSEK warning 710: #16 (nearly) zero elements are specified in sparse col '' (23) of matrix 'A'.
MOSEK warning 710: #14 (nearly) zero elements are specified in sparse col '' (25) of matrix 'A'.
MOSEK warning 710: #13 (nearly) zero elements are specified in sparse col '' (26) of matrix 'A'.
MOSEK warning 710: #5 (nearly) zero elements are specified in sparse col '' (27) of matrix 'A'.
MOSEK warning 710: #3 (nearly) zero elements are specified in sparse col '' (28) of matrix 'A'.
MOSEK warning 710: #10 (nearly) zero elements are specified in sparse col '' (29) of matrix 'A'.
MOSEK warning 710: #4 (nearly) zero elements are specified in sparse col '' (30) of matrix 'A'.
Warning number 710 is disabled.
Problem
  Name                   :                 
  Objective sense        : min             
  Type                   : CONIC (conic optimization problem)
  Constraints            : 1268            
  Cones                  : 1               
  Scalar variables       : 803             
  Matrix variables       : 0               
  Integer variables      : 400             

Optimizer started.
Mixed integer optimizer started.
Threads used: 72
Presolve started.
Presolve terminated. Time = 3.29
Presolved problem: 793 variables, 467 constraints, 13197 non-zeros
Presolved problem: 0 general integer, 391 binary, 402 continuous
Clique table size: 389
BRANCHES RELAXS   ACT_NDS  DEPTH    BEST_INT_OBJ         BEST_RELAX_OBJ       REL_GAP(%)  TIME  
26508    25393    17027    41       1.8774162599e+02     6.1763543800e+01     67.10       169.1 
28729    27476    18506    41       1.8707300491e+02     6.1876741012e+01     66.92       181.9 
30933    29560    19984    40       1.8707300491e+02     6.1881458372e+01     66.92       195.1 
33098    31645    21385    74       1.8707300491e+02     6.3237972957e+01     66.20       207.6 
35254    33733    22863    27       1.8707300491e+02     6.3608657696e+01     66.00       222.0 
37377    35771    24198    39       1.8707300491e+02     6.3931316382e+01     65.83       236.1 
39582    37853    25629    30       1.8707300491e+02     6.4290384206e+01     65.63       248.3 
41755    39938    26956    52       1.8707300491e+02     6.4665698437e+01     65.43       262.1 
43950    42025    28455    68       1.8707300491e+02     6.4891033412e+01     65.31       275.7 
46140    44119    29839    55       1.8707300491e+02     6.5157735819e+01     65.17       289.0 
48360    46206    31191    38       1.8707300491e+02     6.5204996622e+01     65.14       300.4 
50575    48294    32502    94       1.8707300491e+02     6.5667623109e+01     64.90       312.1 
52769    50384    33938    41       1.8707300491e+02     6.5667721010e+01     64.90       324.7 
55016    52479    35303    85       1.8707300491e+02     6.6256759002e+01     64.58       335.2 
57196    54578    36747    25       1.8707300491e+02     6.6444036176e+01     64.48       347.2 
59390    56665    38165    28       1.8707300491e+02     6.6717721484e+01     64.34       358.4 
61598    58762    39607    51       1.8707300491e+02     6.7071557791e+01     64.15       370.3 
63802    60861    40991    22       1.8707300491e+02     6.7123158742e+01     64.12       381.6 
66015    62951    42370    46       1.8707300491e+02     6.7432191177e+01     63.95       392.5 
68259    65037    43732    42       1.8707300491e+02     6.7445660687e+01     63.95       403.9 
70501    67136    45116    30       1.8707300491e+02     6.7839046238e+01     63.74       415.2 
72742    69236    46515    47       1.8707300491e+02     6.8019533958e+01     63.64       426.4 
74996    71334    47891    59       1.8707300491e+02     6.8138829970e+01     63.58       436.8 
77161    73373    49246    37       1.8707300491e+02     6.8276022111e+01     63.50       448.0 
79421    75463    50582    61       1.8707300491e+02     6.8401010438e+01     63.44       458.9 
81670    77556    51863    69       1.8707300491e+02     6.8461486749e+01     63.40       471.3 
83943    79651    53204    48       1.8707300491e+02     6.8461486749e+01     63.40       482.6 
86176    81743    54613    36       1.8707300491e+02     6.8686079343e+01     63.28       494.2 
88403    83834    55974    50       1.8697745327e+02     6.8821174787e+01     63.19       505.4 
90653    85928    57328    13       1.8697745327e+02     6.8920959643e+01     63.14       515.4 
92873    88030    58756    29       1.8697745327e+02     6.8969938773e+01     63.11       527.6 
95138    90124    60111    38       1.8697745327e+02     6.9095849658e+01     63.05       538.3 
97375    92226    61524    18       1.8697745327e+02     6.9161959082e+01     63.01       549.4 
99614    94326    62883    38       1.8697745327e+02     6.9291823341e+01     62.94       560.0 
101801   96421    64304    49       1.8697745327e+02     6.9339304806e+01     62.92       571.4 
104017   98519    65676    50       1.8697745327e+02     6.9430328964e+01     62.87       583.8 
106267   100613   67010    23       1.8697745327e+02     6.9572886133e+01     62.79       595.5 
108466   102715   68445    44       1.8697745327e+02     6.9642886595e+01     62.75       607.6 
110690   104804   69819    22       1.8697745327e+02     6.9684869219e+01     62.73       617.8 
112821   106841   71128    46       1.8697745327e+02     6.9835205179e+01     62.65       629.1 
115035   108937   72520    32       1.8697745327e+02     6.9890803558e+01     62.62       640.5 
117245   111031   73988    38       1.8697745327e+02     6.9958546180e+01     62.58       653.0 
119463   113125   75388    25       1.8697745327e+02     7.0008980716e+01     62.56       664.4 
121664   115226   76825    48       1.8697745327e+02     7.0107401514e+01     62.50       675.4 
123873   117325   78192    31       1.8697745327e+02     7.0145202373e+01     62.48       688.1 
126085   119422   79624    60       1.8697745327e+02     7.0244252063e+01     62.43       699.9 
128266   121511   80991    48       1.8697745327e+02     7.0346068448e+01     62.38       712.1 
130454   123606   82347    53       1.8697745327e+02     7.0358649052e+01     62.37       724.3 
132625   125703   83782    56       1.8697745327e+02     7.0479302714e+01     62.31       736.1 
134806   127801   85197    76       1.8697745327e+02     7.0509037152e+01     62.29       747.9 
137005   129902   86558    43       1.8697745327e+02     7.0551762794e+01     62.27       760.3 
139168   132000   87937    48       1.8697745327e+02     7.0664272569e+01     62.21       771.9 
141374   134092   89307    56       1.8697745327e+02     7.0708612310e+01     62.18       783.7 
143535   136184   90652    69       1.8697745327e+02     7.0747401999e+01     62.16       795.4 
145733   138279   92064    53       1.8697745327e+02     7.0783034746e+01     62.14       805.7 
147934   140367   93407    43       1.8697745327e+02     7.0900908480e+01     62.08       818.5 
150093   142398   94722    49       1.8697745327e+02     7.0944261946e+01     62.06       829.5 
152267   144487   96130    55       1.8697745327e+02     7.0992630357e+01     62.03       840.9 
154448   146583   97537    31       1.8697745327e+02     7.1079029937e+01     61.99       852.4 
156653   148675   98854    64       1.8697745327e+02     7.1120225976e+01     61.96       864.2 
158845   150771   100216   80       1.8697745327e+02     7.1168776737e+01     61.94       877.0 
161068   152861   101549   21       1.8697745327e+02     7.1223417327e+01     61.91       889.2 
163249   154953   102912   52       1.8697745327e+02     7.1273051096e+01     61.88       901.7 
165465   157052   104298   64       1.8697745327e+02     7.1366069735e+01     61.83       913.0 
167644   159145   105659   41       1.8697745327e+02     7.1382383047e+01     61.82       925.0 
169814   161242   107027   70       1.8697745327e+02     7.1484187911e+01     61.77       936.3 
171999   163330   108430   27       1.8697745327e+02     7.1527080824e+01     61.75       946.4 
174187   165431   109798   30       1.8697745327e+02     7.1542163048e+01     61.74       957.4 
176381   167525   111262   50       1.8697745327e+02     7.1632233939e+01     61.69       967.3 
178575   169624   112648   77       1.8697745327e+02     7.1677638417e+01     61.67       979.2 
180772   171720   114009   45       1.8697745327e+02     7.1726919108e+01     61.64       991.6 
182946   173811   115315   49       1.8697745327e+02     7.1767249597e+01     61.62       1002.3
185131   175915   116796   48       1.8697745327e+02     7.1811673533e+01     61.59       1014.4
187262   177949   118103   49       1.8697745327e+02     7.1850778527e+01     61.57       1025.9
189466   180046   119427   66       1.8697745327e+02     7.1850778527e+01     61.57       1037.1
191653   182143   120770   16       1.8697745327e+02     7.1949939852e+01     61.52       1049.6
193847   184237   122230   22       1.8697745327e+02     7.2005066642e+01     61.49       1059.9
196027   186338   123594   83       1.8697745327e+02     7.2042924409e+01     61.47       1071.5
198223   188423   124896   31       1.8697745327e+02     7.2094797249e+01     61.44       1083.3
200399   190507   126236   52       1.8697745327e+02     7.2125443789e+01     61.43       1094.8
202601   192605   127554   81       1.8697745327e+02     7.2172048369e+01     61.40       1105.8
204808   194701   128937   130      1.8697745327e+02     7.2186055037e+01     61.39       1118.2
206999   196798   130296   134      1.8697745327e+02     7.2236455005e+01     61.37       1129.1
209159   198896   131630   75       1.8697745327e+02     7.2287336210e+01     61.34       1140.5
211350   200985   132991   52       1.8697745327e+02     7.2348564767e+01     61.31       1150.6
213531   203081   134360   46       1.8697745327e+02     7.2385779457e+01     61.29       1161.6
215698   205172   135749   73       1.8697745327e+02     7.2409026262e+01     61.27       1173.6
217926   207263   137181   32       1.8697745327e+02     7.2433308418e+01     61.26       1184.6
220135   209364   138534   52       1.8697745327e+02     7.2515618495e+01     61.22       1195.5
222298   211453   139959   39       1.8697745327e+02     7.2551946836e+01     61.20       1207.9
224478   213553   141361   40       1.8697745327e+02     7.2577156046e+01     61.18       1218.3
226637   215648   142756   43       1.8697745327e+02     7.2615663845e+01     61.16       1229.5
228741   217686   144088   52       1.8697745327e+02     7.2653114834e+01     61.14       1241.0
230902   219774   145497   39       1.8697745327e+02     7.2688257650e+01     61.12       1252.0
233081   221865   146910   75       1.8697745327e+02     7.2752043724e+01     61.09       1265.7
235268   223965   148313   61       1.8697745327e+02     7.2799863649e+01     61.06       1277.4
237466   226063   149739   83       1.8697745327e+02     7.2824313305e+01     61.05       1289.8
239686   228152   151083   53       1.8697745327e+02     7.2871734821e+01     61.03       1301.1
241868   230244   152455   47       1.8697745327e+02     7.2918354237e+01     61.00       1312.0
243996   232338   153823   23       1.8697745327e+02     7.2937689177e+01     60.99       1323.3
246126   234434   155263   55       1.8697745327e+02     7.2992921758e+01     60.96       1335.4
248344   236535   156583   46       1.8697745327e+02     7.3031741407e+01     60.94       1345.8
250511   238635   157960   46       1.8697745327e+02     7.3061969400e+01     60.92       1358.1
252677   240732   159324   51       1.8697745327e+02     7.3090424629e+01     60.91       1368.8
254877   242833   160672   12       1.8697745327e+02     7.3120442210e+01     60.89       1380.3
257075   244923   162066   34       1.8697745327e+02     7.3184689810e+01     60.86       1392.1
259220   247019   163435   44       1.8697745327e+02     7.3223451729e+01     60.84       1404.2
261412   249104   164811   37       1.8697745327e+02     7.3236044825e+01     60.83       1415.6
263591   251196   166194   56       1.8697745327e+02     7.3261899372e+01     60.82       1427.6
265696   253226   167539   52       1.8697745327e+02     7.3305050090e+01     60.79       1440.7
267855   255313   168896   35       1.8697745327e+02     7.3359884207e+01     60.77       1453.0
270001   257399   170212   59       1.8697745327e+02     7.3393364348e+01     60.75       1465.2
272151   259494   171612   38       1.8697745327e+02     7.3407071870e+01     60.74       1477.0
274308   261586   172983   39       1.8697745327e+02     7.3452665035e+01     60.72       1488.9
276477   263672   174348   54       1.8697745327e+02     7.3497258739e+01     60.69       1501.5
278679   265758   175736   29       1.8697745327e+02     7.3525296187e+01     60.68       1513.2
280866   267853   177089   23       1.8697745327e+02     7.3543733227e+01     60.67       1524.3
283032   269954   178487   75       1.8697745327e+02     7.3575593852e+01     60.65       1537.2
285242   272050   179881   93       1.8697745327e+02     7.3599719962e+01     60.64       1548.3
287397   274152   181216   23       1.8697745327e+02     7.3638831920e+01     60.62       1560.0
289544   276253   182615   43       1.8697745327e+02     7.3659448834e+01     60.61       1570.8
291707   278355   184016   41       1.8697745327e+02     7.3706389508e+01     60.58       1583.2
293904   280450   185363   28       1.8697745327e+02     7.3726044826e+01     60.57       1595.8
296112   282547   186729   30       1.8697745327e+02     7.3765889235e+01     60.55       1608.3
298285   284636   188082   47       1.8697745327e+02     7.3795112291e+01     60.53       1619.5
300453   286733   189474   24       1.8697745327e+02     7.3825517519e+01     60.52       1630.5
302598   288755   190713   48       1.8697745327e+02     7.3840327388e+01     60.51       1643.4
304776   290841   192103   65       1.8697745327e+02     7.3876509232e+01     60.49       1654.2
306967   292930   193462   42       1.8697745327e+02     7.3892332823e+01     60.48       1665.7
309131   295029   194836   38       1.8697745327e+02     7.3928377692e+01     60.46       1678.7
311335   297130   196240   40       1.8697745327e+02     7.3937812237e+01     60.46       1691.7
313526   299224   197581   37       1.8697745327e+02     7.3974437597e+01     60.44       1704.0
315705   301315   198918   37       1.8697745327e+02     7.3982628079e+01     60.43       1715.2
317899   303407   200342   40       1.8697745327e+02     7.4032984103e+01     60.41       1727.3
320078   305498   201783   66       1.8697745327e+02     7.4059690639e+01     60.39       1739.3
322252   307589   203153   37       1.8697745327e+02     7.4067963824e+01     60.39       1750.9
324502   309715   204519   54       1.8697745327e+02     7.4090308921e+01     60.37       1760.6
326729   311831   205804   53       1.8697745327e+02     7.4130002601e+01     60.35       1770.2
328979   313935   207048   46       1.8697745327e+02     7.4156713027e+01     60.34       1777.3
331265   316048   208336   74       1.8697745327e+02     7.4172488378e+01     60.33       1785.6
333521   318166   209694   23       1.8697745327e+02     7.4195020986e+01     60.32       1794.7
335763   320279   211030   78       1.8697745327e+02     7.4229754045e+01     60.30       1803.4
338042   322395   212365   74       1.8697745327e+02     7.4252953820e+01     60.29       1812.4
340283   324513   213722   28       1.8697745327e+02     7.4252953820e+01     60.29       1821.9
342480   326569   214989   30       1.8697745327e+02     7.4310372957e+01     60.26       1829.8
344729   328683   216270   32       1.8697745327e+02     7.4331502666e+01     60.25       1839.4
346986   330799   217657   52       1.8697745327e+02     7.4366719961e+01     60.23       1848.4
349245   332914   219014   72       1.8697745327e+02     7.4385343038e+01     60.22       1856.7
351483   335039   220342   39       1.8697745327e+02     7.4416972226e+01     60.20       1865.0
353748   337157   221685   40       1.8697745327e+02     7.4444666592e+01     60.19       1872.8
355970   339272   223073   47       1.8697745327e+02     7.4470000428e+01     60.17       1881.7
358224   341391   224473   44       1.8697745327e+02     7.4493186686e+01     60.16       1890.7
360451   343512   225846   42       1.8697745327e+02     7.4510794092e+01     60.15       1899.6
362691   345624   227098   29       1.8697745327e+02     7.4538589925e+01     60.13       1907.9
364866   347737   228489   33       1.8697745327e+02     7.4565705599e+01     60.12       1916.3
367086   349852   229853   21       1.8697745327e+02     7.4592314883e+01     60.11       1925.0
369331   351971   231180   23       1.8697745327e+02     7.4608012210e+01     60.10       1932.6
371562   354080   232497   51       1.8697745327e+02     7.4629897032e+01     60.09       1941.3
373763   356191   233854   38       1.8697745327e+02     7.4664738643e+01     60.07       1950.8
375975   358316   235218   71       1.8697745327e+02     7.4679343364e+01     60.06       1960.0
378171   360419   236504   19       1.8697745327e+02     7.4704355952e+01     60.05       1968.6
380420   362534   237897   49       1.8697745327e+02     7.4738871733e+01     60.03       1977.6
382579   364580   239194   37       1.8697745327e+02     7.4753904845e+01     60.02       1986.1
384794   366687   240547   39       1.8697745327e+02     7.4778218611e+01     60.01       1994.0
386993   368803   242012   19       1.8697745327e+02     7.4804560745e+01     59.99       2002.4
389234   370916   243367   33       1.8697745327e+02     7.4819119414e+01     59.98       2010.6
391457   373031   244728   58       1.8697745327e+02     7.4845862059e+01     59.97       2021.1
393701   375145   246094   74       1.8697745327e+02     7.4871331378e+01     59.96       2029.2
395905   377261   247472   26       1.8697745327e+02     7.4894939808e+01     59.94       2037.0
398139   379375   248824   62       1.8697745327e+02     7.4918457511e+01     59.93       2044.5
400352   381493   250181   24       1.8653555439e+02     7.4941212596e+01     59.82       2052.9
402573   383607   251546   36       1.8653555439e+02     7.4946112033e+01     59.82       2060.7
404828   385712   252899   29       1.8653555439e+02     7.4971469613e+01     59.81       2069.5
407035   387827   254310   44       1.8653555439e+02     7.5013150714e+01     59.79       2077.9
409223   389942   255628   53       1.8653555439e+02     7.5029673410e+01     59.78       2084.9
411413   392059   257022   42       1.8653555439e+02     7.5057170010e+01     59.76       2092.7
413631   394168   258394   59       1.8653555439e+02     7.5078079436e+01     59.75       2102.3
415867   396289   259802   49       1.8653555439e+02     7.5105816600e+01     59.74       2110.6
418089   398395   261174   49       1.8653555439e+02     7.5113141720e+01     59.73       2120.2
420236   400445   262499   67       1.8653555439e+02     7.5142737870e+01     59.72       2128.4
422438   402559   263877   63       1.8653555439e+02     7.5167839692e+01     59.70       2135.6
424670   404674   265243   44       1.8653555439e+02     7.5182962258e+01     59.70       2145.4
426845   406790   266562   47       1.8653555439e+02     7.5205539846e+01     59.68       2152.5
429066   408901   267939   56       1.8653555439e+02     7.5225042173e+01     59.67       2160.7
431290   411020   269291   41       1.8653555439e+02     7.5248404664e+01     59.66       2167.9
433507   413132   270640   30       1.8653555439e+02     7.5272767993e+01     59.65       2173.9
435699   415242   271952   67       1.8653555439e+02     7.5293545504e+01     59.64       2180.9
437909   417354   273302   68       1.8653555439e+02     7.5313141204e+01     59.63       2188.7
440091   419465   274604   77       1.8653555439e+02     7.5321547800e+01     59.62       2196.5
442287   421582   276016   78       1.8653555439e+02     7.5352555456e+01     59.60       2204.6
444521   423693   277352   48       1.8653555439e+02     7.5380357185e+01     59.59       2213.6
446749   425803   278654   43       1.8653555439e+02     7.5393595188e+01     59.58       2222.2
448996   427921   280009   50       1.8653555439e+02     7.5418569149e+01     59.57       2229.7
451274   430046   281445   71       1.8653555439e+02     7.5443649790e+01     59.56       2238.4
453483   432169   282882   65       1.8653555439e+02     7.5462034016e+01     59.55       2247.9
455689   434278   284214   48       1.8653555439e+02     7.5482370887e+01     59.53       2255.5
457889   436394   285604   58       1.8653555439e+02     7.5505932810e+01     59.52       2263.9
460111   438507   286974   42       1.8653555439e+02     7.5521865083e+01     59.51       2271.7
462262   440551   288197   72       1.8653555439e+02     7.5539955630e+01     59.50       2279.8
464527   442661   289566   69       1.8653555439e+02     7.5545894381e+01     59.50       2286.4
466761   444773   290892   43       1.8653555439e+02     7.5580499570e+01     59.48       2294.8
469001   446884   292226   58       1.8653555439e+02     7.5592402678e+01     59.48       2304.2
471247   449008   293552   78       1.8653555439e+02     7.5613980195e+01     59.46       2312.2
473476   451122   294917   31       1.8653555439e+02     7.5637306247e+01     59.45       2320.8
475691   453229   296248   84       1.8653555439e+02     7.5660101620e+01     59.44       2329.1
477969   455340   297588   58       1.8653555439e+02     7.5678533462e+01     59.43       2338.6
480205   457458   298940   58       1.8653555439e+02     7.5695047273e+01     59.42       2346.9
482429   459568   300254   25       1.8653555439e+02     7.5717102169e+01     59.41       2355.1
484622   461681   301623   35       1.8653555439e+02     7.5740236451e+01     59.40       2364.0
486876   463790   302945   49       1.8653555439e+02     7.5760513098e+01     59.39       2372.7
489087   465900   304290   57       1.8653555439e+02     7.5775794134e+01     59.38       2380.6
491327   468013   305618   48       1.8653555439e+02     7.5797078890e+01     59.37       2388.0
493561   470121   306918   46       1.8653555439e+02     7.5808462954e+01     59.36       2397.3
495784   472232   308241   40       1.8653555439e+02     7.5824171945e+01     59.35       2404.7
497986   474355   309623   73       1.8653555439e+02     7.5850647391e+01     59.34       2413.1
500231   476471   310958   72       1.8653555439e+02     7.5865880166e+01     59.33       2420.7
502380   478518   312269   75       1.8653555439e+02     7.5887109284e+01     59.32       2429.4
504614   480635   313621   45       1.8653555439e+02     7.5905103030e+01     59.31       2437.5
506857   482754   315008   45       1.8653555439e+02     7.5918698389e+01     59.30       2444.2
509090   484870   316325   43       1.8653555439e+02     7.5938194702e+01     59.29       2452.4
511321   486983   317650   48       1.8653555439e+02     7.5961259404e+01     59.28       2460.1
513566   489100   318963   76       1.8653555439e+02     7.5972573224e+01     59.27       2467.4
515799   491228   320378   30       1.8653555439e+02     7.5991367345e+01     59.26       2475.7
518044   493346   321739   46       1.8653555439e+02     7.6004156650e+01     59.25       2483.2
520259   495445   323048   36       1.8653555439e+02     7.6034046221e+01     59.24       2490.5
522481   497558   324298   81       1.8653555439e+02     7.6042652484e+01     59.23       2498.9
524717   499681   325696   57       1.8653555439e+02     7.6066284143e+01     59.22       2507.5
526931   501788   327020   79       1.8653555439e+02     7.6085322819e+01     59.21       2514.4
529161   503902   328388   62       1.8653555439e+02     7.6104684098e+01     59.20       2521.6
531360   506009   329697   22       1.8653555439e+02     7.6123659412e+01     59.19       2530.1
533550   508113   331043   80       1.8653555439e+02     7.6136889774e+01     59.18       2536.9
535754   510230   332465   63       1.8653555439e+02     7.6145914722e+01     59.18       2544.4
537886   512283   333783   86       1.8653555439e+02     7.6165863749e+01     59.17       2551.5
540095   514391   335046   34       1.8653555439e+02     7.6184747903e+01     59.16       2560.3
542350   516508   336395   78       1.8653555439e+02     7.6207573136e+01     59.15       2568.4
544568   518620   337793   41       1.8653555439e+02     7.6225025466e+01     59.14       2575.4
546785   520729   339110   41       1.8653555439e+02     7.6244396011e+01     59.13       2583.5
549043   522835   340458   50       1.8653555439e+02     7.6265841711e+01     59.11       2591.4
551283   524945   341828   67       1.8653555439e+02     7.6279374430e+01     59.11       2598.0
553542   527061   343115   47       1.8653555439e+02     7.6296857174e+01     59.10       2604.6
555786   529174   344471   55       1.8653555439e+02     7.6318113249e+01     59.09       2612.7
558015   531285   345854   68       1.8653555439e+02     7.6330648508e+01     59.08       2620.5
560251   533402   347288   38       1.8653555439e+02     7.6353891213e+01     59.07       2627.9
562478   535508   348635   35       1.8653555439e+02     7.6371641757e+01     59.06       2634.2
564738   537622   349989   39       1.8653555439e+02     7.6390953858e+01     59.05       2642.8
566989   539731   351308   42       1.8653555439e+02     7.6402189373e+01     59.04       2649.9
569196   541839   352633   47       1.8653555439e+02     7.6418576188e+01     59.03       2657.7
571416   543945   353935   44       1.8653555439e+02     7.6426152093e+01     59.03       2664.4
573636   546056   355231   77       1.8653555439e+02     7.6449461797e+01     59.02       2672.8
575794   548107   356505   39       1.8653555439e+02     7.6465453778e+01     59.01       2681.1
578011   550219   357836   47       1.8653555439e+02     7.6475083063e+01     59.00       2689.1
580277   552339   359152   52       1.8653555439e+02     7.6496991593e+01     58.99       2698.9
582511   554437   360478   56       1.8653555439e+02     7.6509958848e+01     58.98       2706.9
584750   556550   361887   41       1.8653555439e+02     7.6539974242e+01     58.97       2715.7
586999   558661   363230   42       1.8653555439e+02     7.6550957077e+01     58.96       2723.8
589262   560777   364549   47       1.8653555439e+02     7.6564587549e+01     58.95       2731.8
591509   562892   365938   36       1.8653555439e+02     7.6582036110e+01     58.95       2740.1
593770   565003   367271   63       1.8653555439e+02     7.6598267620e+01     58.94       2749.4
596003   567113   368592   97       1.8653555439e+02     7.6617403268e+01     58.93       2757.6
598216   569227   369953   61       1.8653555439e+02     7.6639073112e+01     58.91       2765.3
600435   571336   371278   61       1.8653555439e+02     7.6653889706e+01     58.91       2772.8
602667   573447   372616   62       1.8653555439e+02     7.6670194289e+01     58.90       2780.3
604919   575558   373906   34       1.8653555439e+02     7.6682284777e+01     58.89       2787.7
607093   577682   375316   77       1.8653555439e+02     7.6698808109e+01     58.88       2794.6
609298   579796   376625   56       1.8653555439e+02     7.6716975011e+01     58.87       2802.3
611539   581908   377936   53       1.8653555439e+02     7.6734696729e+01     58.86       2808.2
613677   583963   379268   39       1.8653555439e+02     7.6749000408e+01     58.86       2815.7
615907   586074   380620   61       1.8653555439e+02     7.6763040887e+01     58.85       2824.6
618162   588181   381935   51       1.8653555439e+02     7.6772150574e+01     58.84       2832.0
620390   590292   383337   66       1.8653555439e+02     7.6791462711e+01     58.83       2840.0
622640   592405   384651   44       1.8653555439e+02     7.6809766397e+01     58.82       2848.5
624870   594521   385939   47       1.8653555439e+02     7.6824736610e+01     58.81       2855.4
627109   596631   387218   69       1.8653555439e+02     7.6837913075e+01     58.81       2863.0
629362   598739   388561   56       1.8653555439e+02     7.6856558206e+01     58.80       2869.9
631578   600859   389899   45       1.8653555439e+02     7.6869933453e+01     58.79       2877.7
633823   602972   391218   43       1.8653555439e+02     7.6886857731e+01     58.78       2884.3
636021   605085   392608   35       1.8653555439e+02     7.6889820694e+01     58.78       2892.1
638247   607198   393966   21       1.8653555439e+02     7.6917111040e+01     58.77       2899.1
640484   609308   395279   35       1.8653555439e+02     7.6937550327e+01     58.75       2907.2
642725   611420   396590   41       1.8608262361e+02     7.6947537935e+01     58.65       2913.6
644963   613531   397976   44       1.8608262361e+02     7.6968246217e+01     58.64       2922.2
647212   615639   399299   63       1.8608262361e+02     7.6979411607e+01     58.63       2929.3
649426   617747   400675   49       1.8608262361e+02     7.6994917418e+01     58.62       2936.2
651667   619865   402072   60       1.8608262361e+02     7.7014859060e+01     58.61       2943.8
653874   621939   403417   34       1.8608262361e+02     7.7024382598e+01     58.61       2951.8
656111   624058   404736   33       1.8608262361e+02     7.7044181816e+01     58.60       2957.9
658349   626169   406050   70       1.8608262361e+02     7.7061306012e+01     58.59       2964.1
