
MOSEK Version 8.0.0.51 (Build date: 2016-12-14 12:53:47)
Copyright (c) MOSEK ApS, Denmark. WWW: mosek.com
Platform: Linux/64-X86

MOSEK warning 710: #22 (nearly) zero elements are specified in sparse col '' (24) of matrix 'A'.
MOSEK warning 710: #20 (nearly) zero elements are specified in sparse col '' (25) of matrix 'A'.
MOSEK warning 710: #21 (nearly) zero elements are specified in sparse col '' (26) of matrix 'A'.
MOSEK warning 710: #20 (nearly) zero elements are specified in sparse col '' (27) of matrix 'A'.
MOSEK warning 710: #18 (nearly) zero elements are specified in sparse col '' (29) of matrix 'A'.
MOSEK warning 710: #16 (nearly) zero elements are specified in sparse col '' (30) of matrix 'A'.
MOSEK warning 710: #11 (nearly) zero elements are specified in sparse col '' (31) of matrix 'A'.
MOSEK warning 710: #14 (nearly) zero elements are specified in sparse col '' (32) of matrix 'A'.
MOSEK warning 710: #14 (nearly) zero elements are specified in sparse col '' (33) of matrix 'A'.
MOSEK warning 710: #13 (nearly) zero elements are specified in sparse col '' (34) of matrix 'A'.
Warning number 710 is disabled.
Problem
  Name                   :                 
  Objective sense        : min             
  Type                   : CONIC (conic optimization problem)
  Constraints            : 1810            
  Cones                  : 1               
  Scalar variables       : 1155            
  Matrix variables       : 0               
  Integer variables      : 576             

Optimizer started.
Mixed integer optimizer started.
Threads used: 72
Presolve started.
Presolve terminated. Time = 4.77
Presolved problem: 1143 variables, 657 constraints, 22472 non-zeros
Presolved problem: 0 general integer, 565 binary, 578 continuous
Clique table size: 515
BRANCHES RELAXS   ACT_NDS  DEPTH    BEST_INT_OBJ         BEST_RELAX_OBJ       REL_GAP(%)  TIME  
198759   185071   126380   32       2.5566219051e+02     7.8478811975e+01     69.30       2674.8
201021   187140   127788   73       2.5566219051e+02     7.8516540569e+01     69.29       2704.6
203274   189213   129141   110      2.5566219051e+02     7.8552236981e+01     69.27       2734.2
205502   191279   130501   32       2.5566219051e+02     7.8570144242e+01     69.27       2764.2
207747   193352   131932   61       2.5566219051e+02     7.8655437242e+01     69.23       2793.9
209939   195424   133398   52       2.5566219051e+02     7.8692237158e+01     69.22       2823.8
212190   197496   134779   77       2.5566219051e+02     7.8724451706e+01     69.21       2856.2
214373   199572   136234   84       2.5566219051e+02     7.8776100196e+01     69.19       2886.1
216570   201644   137661   71       2.5566219051e+02     7.8800439735e+01     69.18       2917.0
218815   203714   139090   81       2.5566219051e+02     7.8852990545e+01     69.16       2947.2
221052   205787   140409   49       2.5566219051e+02     7.8885696248e+01     69.14       2975.9
223321   207860   141804   56       2.5566219051e+02     7.8906521993e+01     69.14       3007.1
225516   209936   143267   84       2.5566219051e+02     7.8977518976e+01     69.11       3035.0
227716   212014   144693   30       2.5566219051e+02     7.9002396512e+01     69.10       3061.3
229926   214085   146115   85       2.5566219051e+02     7.9049358420e+01     69.08       3089.8
232141   216164   147516   52       2.5566219051e+02     7.9080607656e+01     69.07       3117.0
234308   218185   148893   71       2.5566219051e+02     7.9101592615e+01     69.06       3143.8
236530   220257   150349   55       2.5566219051e+02     7.9153878123e+01     69.04       3172.4
238753   222329   151780   66       2.5566219051e+02     7.9179545370e+01     69.03       3204.3
240982   224408   153243   124      2.5566219051e+02     7.9218663213e+01     69.01       3232.4
243189   226485   154668   97       2.5566219051e+02     7.9258748387e+01     69.00       3256.0
245396   228563   156073   65       2.5566219051e+02     7.9272123616e+01     68.99       3280.7
247663   230628   157442   53       2.5566219051e+02     7.9272123616e+01     68.99       3307.5
249896   232702   158793   43       2.5566219051e+02     7.9341913135e+01     68.97       3334.4
252078   234763   160187   35       2.5566219051e+02     7.9365377888e+01     68.96       3360.7
254293   236840   161590   38       2.5566219051e+02     7.9390644983e+01     68.95       3386.0
256499   238911   163016   32       2.5566219051e+02     7.9397680150e+01     68.94       3412.8
258728   240983   164343   95       2.5566219051e+02     7.9459209739e+01     68.92       3438.3
260918   243061   165785   71       2.5566219051e+02     7.9502517585e+01     68.90       3466.9
263167   245132   167132   52       2.5566219051e+02     7.9522806989e+01     68.90       3490.3
265394   247196   168511   82       2.5566219051e+02     7.9566549961e+01     68.88       3518.6
267568   249265   169943   35       2.5566219051e+02     7.9587936537e+01     68.87       3541.6
269786   251342   171281   54       2.5566219051e+02     7.9603266593e+01     68.86       3565.2
271972   253356   172659   60       2.5566219051e+02     7.9657275073e+01     68.84       3591.1
274131   255426   174052   67       2.5566219051e+02     7.9664585168e+01     68.84       3618.4
276373   257499   175420   99       2.5566219051e+02     7.9697916539e+01     68.83       3644.4
278619   259579   176868   104      2.5566219051e+02     7.9747619780e+01     68.81       3672.6
280862   261661   178251   55       2.5566219051e+02     7.9767103473e+01     68.80       3700.7
283065   263738   179598   96       2.5566219051e+02     7.9773063498e+01     68.80       3730.4
285276   265811   180947   55       2.5566219051e+02     7.9815443853e+01     68.78       3758.1
287493   267882   182386   77       2.5566219051e+02     7.9830427127e+01     68.78       3785.2
289671   269952   183780   59       2.5566219051e+02     7.9876481141e+01     68.76       3813.8
291882   272032   185219   89       2.5566219051e+02     7.9916923004e+01     68.74       3841.4
294113   274110   186632   111      2.5566219051e+02     7.9934478425e+01     68.73       3868.0
296337   276190   188080   24       2.5566219051e+02     7.9957971676e+01     68.73       3895.4
298593   278267   189438   42       2.5566219051e+02     7.9983944813e+01     68.71       3922.3
300804   280345   190829   81       2.5566219051e+02     8.0023680269e+01     68.70       3948.2
303006   282425   192297   89       2.5566219051e+02     8.0043526920e+01     68.69       3974.6
305282   284506   193653   65       2.5566219051e+02     8.0067369857e+01     68.68       4000.8
307488   286583   195081   81       2.5566219051e+02     8.0095444218e+01     68.67       4028.2
309692   288597   196401   26       2.5566219051e+02     8.0147822507e+01     68.65       4055.9
311940   290683   197829   93       2.5566219051e+02     8.0154040988e+01     68.65       4083.0
314152   292751   199243   111      2.5566219051e+02     8.0187754362e+01     68.64       4109.6
316350   294824   200611   54       2.5549200924e+02     8.0218034019e+01     68.60       4138.5
318603   296911   202018   62       2.5549200924e+02     8.0240386618e+01     68.59       4166.8
320865   298984   203370   40       2.5549200924e+02     8.0249290011e+01     68.59       4193.9
323081   301061   204760   53       2.5549200924e+02     8.0275060743e+01     68.58       4222.5
325313   303130   206074   75       2.5549200924e+02     8.0312980749e+01     68.57       4250.4
327526   305210   207557   88       2.5549200924e+02     8.0357032597e+01     68.55       4278.1
329782   307288   208951   52       2.5549200924e+02     8.0390250627e+01     68.54       4305.5
331983   309370   210352   68       2.5549200924e+02     8.0400218622e+01     68.53       4331.9
334215   311444   211718   34       2.5549200924e+02     8.0409062738e+01     68.53       4358.9
336407   313522   213190   93       2.5549200924e+02     8.0457429966e+01     68.51       4385.5
338605   315597   214618   99       2.5549200924e+02     8.0503039969e+01     68.49       4410.4
340848   317676   216049   115      2.5549200924e+02     8.0522506053e+01     68.48       4435.7
343056   319751   217461   50       2.5549200924e+02     8.0563802588e+01     68.47       4461.9
345290   321828   218791   94       2.5549200924e+02     8.0584753490e+01     68.46       4489.0
347533   323901   220162   56       2.5549200924e+02     8.0616870300e+01     68.45       4515.2
349776   325978   221521   43       2.5549200924e+02     8.0634019769e+01     68.44       4538.8
351864   327982   222973   52       2.5549200924e+02     8.0676967708e+01     68.42       4565.2
354139   330051   224222   105      2.5549200924e+02     8.0682587808e+01     68.42       4589.4
356332   332118   225647   59       2.5549200924e+02     8.0735669901e+01     68.40       4614.1
358552   334197   227105   51       2.5549200924e+02     8.0741921718e+01     68.40       4637.4
360820   336275   228477   74       2.5549200924e+02     8.0787331574e+01     68.38       4663.8
363051   338346   229850   88       2.5549200924e+02     8.0816508176e+01     68.37       4688.3
365304   340418   231257   70       2.5549200924e+02     8.0827002318e+01     68.36       4713.5
367556   342494   232659   79       2.5549200924e+02     8.0846794912e+01     68.36       4736.9
369788   344574   234157   38       2.5549200924e+02     8.0881173875e+01     68.34       4758.0
372012   346655   235549   37       2.5549200924e+02     8.0882750441e+01     68.34       4783.4
374240   348732   236935   107      2.5549200924e+02     8.0882750441e+01     68.34       4807.1
376442   350807   238335   30       2.5549200924e+02     8.0954274884e+01     68.31       4830.0
378670   352875   239729   101      2.5549200924e+02     8.0976196866e+01     68.31       4853.7
380887   354953   241172   18       2.5549200924e+02     8.1017366555e+01     68.29       4875.9
383071   357029   242598   49       2.5549200924e+02     8.1050159488e+01     68.28       4899.3
385306   359101   243951   72       2.5549200924e+02     8.1072341550e+01     68.27       4921.8
387556   361171   245305   88       2.5549200924e+02     8.1085535013e+01     68.26       4944.6
389812   363241   246669   102      2.5549200924e+02     8.1113024013e+01     68.25       4968.8
392003   365269   248032   24       2.5549200924e+02     8.1142505054e+01     68.24       4992.6
394207   367343   249374   72       2.5549200924e+02     8.1142505054e+01     68.24       5018.1
396463   369421   250752   50       2.5549200924e+02     8.1160771645e+01     68.23       5040.4
398695   371502   252148   95       2.5549200924e+02     8.1187145820e+01     68.22       5064.0
400943   373577   253486   112      2.5549200924e+02     8.1241074440e+01     68.20       5085.6
403159   375650   254838   106      2.5549200924e+02     8.1259598603e+01     68.19       5109.1
405382   377724   256277   61       2.5549200924e+02     8.1274064870e+01     68.19       5132.5
407618   379802   257619   72       2.5549200924e+02     8.1308391888e+01     68.18       5155.5
409878   381885   259091   134      2.5549200924e+02     8.1343647964e+01     68.16       5179.2
412118   383958   260407   29       2.5549200924e+02     8.1359972917e+01     68.16       5203.1
414338   386037   261735   61       2.5549200924e+02     8.1373238712e+01     68.15       5227.7
416550   388112   263109   54       2.5549200924e+02     8.1400150711e+01     68.14       5251.7
418778   390201   264525   75       2.5549200924e+02     8.1427985354e+01     68.13       5276.1
421002   392280   265855   26       2.5549200924e+02     8.1427985354e+01     68.13       5301.2
423228   394364   267277   76       2.5549200924e+02     8.1466068797e+01     68.11       5325.7
425499   396438   268604   97       2.5549200924e+02     8.1492477892e+01     68.10       5349.7
427703   398510   269986   111      2.5549200924e+02     8.1514966431e+01     68.09       5373.0
429941   400582   271376   91       2.5549200924e+02     8.1533190579e+01     68.09       5397.1
432146   402598   272663   112      2.5549200924e+02     8.1574651601e+01     68.07       5421.3
434340   404678   274033   110      2.5549200924e+02     8.1584573065e+01     68.07       5444.4
436564   406755   275405   75       2.5549200924e+02     8.1606618174e+01     68.06       5468.5
438775   408828   276832   67       2.5549200924e+02     8.1627033048e+01     68.05       5493.1
441041   410905   278166   82       2.5549200924e+02     8.1641209430e+01     68.05       5516.5
443291   412979   279524   81       2.5549200924e+02     8.1660092577e+01     68.04       5540.5
445564   415052   280871   100      2.5549200924e+02     8.1690662813e+01     68.03       5567.3
447760   417125   282285   50       2.5549200924e+02     8.1704163798e+01     68.02       5593.9
450055   419200   283622   94       2.5549200924e+02     8.1737953812e+01     68.01       5618.3
452313   421284   284976   57       2.5549200924e+02     8.1751674317e+01     68.00       5643.3
454583   423356   286336   85       2.5549200924e+02     8.1760274303e+01     68.00       5670.0
456831   425440   287742   68       2.5549200924e+02     8.1787980617e+01     67.99       5693.0
459088   427521   289149   34       2.5549200924e+02     8.1818410559e+01     67.98       5716.3
461342   429604   290543   78       2.5549200924e+02     8.1826936117e+01     67.97       5739.5
463577   431685   291962   55       2.5549200924e+02     8.1836359532e+01     67.97       5762.7
465828   433762   293269   43       2.5549200924e+02     8.1864081750e+01     67.96       5783.8
468069   435835   294622   88       2.5549200924e+02     8.1887450604e+01     67.95       5803.6
470306   437914   296023   60       2.5549200924e+02     8.1896999622e+01     67.95       5825.0
472494   439933   297345   26       2.5549200924e+02     8.1912413165e+01     67.94       5849.0
474710   442003   298711   37       2.5549200924e+02     8.1929922125e+01     67.93       5874.0
476922   444073   300077   136      2.5549200924e+02     8.1951315652e+01     67.92       5897.8
479194   446153   301489   71       2.5549200924e+02     8.1984973482e+01     67.91       5922.7
481414   448234   302907   95       2.5549200924e+02     8.1992971566e+01     67.91       5946.8
483699   450310   304356   91       2.5549200924e+02     8.2018331623e+01     67.90       5970.3
485943   452391   305702   48       2.5549200924e+02     8.2024717663e+01     67.90       5994.0
488152   454469   307061   107      2.5549200924e+02     8.2036905832e+01     67.89       6017.3
490345   456551   308550   46       2.5549200924e+02     8.2062627991e+01     67.88       6041.8
492577   458638   309896   87       2.5549200924e+02     8.2067781510e+01     67.88       6067.9
494866   460721   311313   66       2.5549200924e+02     8.2104696490e+01     67.86       6094.3
497106   462797   312685   102      2.5549200924e+02     8.2125342434e+01     67.86       6120.3
499301   464864   314124   47       2.5549200924e+02     8.2139829793e+01     67.85       6144.4
501583   466942   315542   68       2.5549200924e+02     8.2149318893e+01     67.85       6171.9
503832   469013   316871   87       2.5549200924e+02     8.2171292610e+01     67.84       6195.1
506061   471095   318294   64       2.5549200924e+02     8.2188514055e+01     67.83       6222.0
508237   473115   319634   75       2.5549200924e+02     8.2202169202e+01     67.83       6247.7
510480   475195   321027   92       2.5549200924e+02     8.2215511835e+01     67.82       6270.9
512697   477278   322386   92       2.5549200924e+02     8.2238682809e+01     67.81       6293.5
514907   479353   323752   52       2.5549200924e+02     8.2248687835e+01     67.81       6315.9
517162   481428   325155   62       2.5549200924e+02     8.2273482391e+01     67.80       6341.0
519423   483511   326580   68       2.5549200924e+02     8.2284638321e+01     67.79       6366.3
521640   485587   327937   85       2.5549200924e+02     8.2299428613e+01     67.79       6389.2
523901   487665   329304   57       2.5549200924e+02     8.2322094882e+01     67.78       6414.3
526111   489744   330734   46       2.5549200924e+02     8.2341243773e+01     67.77       6437.7
528308   491827   332121   52       2.5549200924e+02     8.2356638187e+01     67.77       6460.9
530511   493896   333474   48       2.5549200924e+02     8.2368950275e+01     67.76       6484.9
532732   495972   334833   58       2.5549200924e+02     8.2377761168e+01     67.76       6509.2
534944   498048   336251   64       2.5549200924e+02     8.2397513144e+01     67.75       6535.2
537175   500131   337644   50       2.5549200924e+02     8.2417042099e+01     67.74       6559.2
539382   502209   339059   47       2.5549200924e+02     8.2435514859e+01     67.73       6584.3
541619   504285   340414   42       2.5549200924e+02     8.2453353687e+01     67.73       6608.4
543824   506364   341849   35       2.5549200924e+02     8.2467924580e+01     67.72       6634.9
546010   508438   343229   30       2.5549200924e+02     8.2490478814e+01     67.71       6662.1
548280   510520   344617   65       2.5549200924e+02     8.2491755344e+01     67.71       6684.0
550479   512543   345972   53       2.5549200924e+02     8.2521801948e+01     67.70       6708.5
552689   514628   347378   111      2.5549200924e+02     8.2534505111e+01     67.70       6733.0
554880   516702   348797   48       2.5549200924e+02     8.2555017944e+01     67.69       6756.5
557084   518767   350223   40       2.5549200924e+02     8.2578152910e+01     67.68       6780.4
559349   520844   351578   88       2.5549200924e+02     8.2587714973e+01     67.68       6801.3
561590   522923   353007   79       2.5549200924e+02     8.2607224333e+01     67.67       6821.1
563818   524991   354351   99       2.5549200924e+02     8.2618376835e+01     67.66       6842.6
566082   527072   355729   91       2.5549200924e+02     8.2624695196e+01     67.66       6863.3
568305   529143   357138   166      2.5549200924e+02     8.2651661984e+01     67.65       6882.6
570542   531226   358605   49       2.5549200924e+02     8.2678574186e+01     67.64       6898.5
572783   533306   359970   50       2.5549200924e+02     8.2690328804e+01     67.63       6915.0
575047   535379   361270   61       2.5549200924e+02     8.2711269820e+01     67.63       6929.6
577240   537461   362703   46       2.5549200924e+02     8.2718897892e+01     67.62       6946.0
579489   539539   364062   86       2.5549200924e+02     8.2741045672e+01     67.62       6962.3
581704   541609   365495   50       2.5549200924e+02     8.2748110987e+01     67.61       6978.4
583987   543687   366852   71       2.5549200924e+02     8.2763464248e+01     67.61       6994.5
586123   545693   368234   92       2.5549200924e+02     8.2777798202e+01     67.60       7011.0
588309   547775   369650   78       2.5549200924e+02     8.2798515299e+01     67.59       7028.1
590534   549855   371073   61       2.5549200924e+02     8.2808812847e+01     67.59       7043.6
592696   551930   372487   44       2.5549200924e+02     8.2831751162e+01     67.58       7059.7
594929   554003   373794   92       2.5549200924e+02     8.2846365802e+01     67.57       7077.0
597174   556079   375199   104      2.5549200924e+02     8.2857149140e+01     67.57       7094.7
599390   558155   376635   70       2.5549200924e+02     8.2859275518e+01     67.57       7111.5
601617   560242   378096   29       2.5549200924e+02     8.2888032472e+01     67.56       7128.9
603867   562317   379488   47       2.5549200924e+02     8.2906746361e+01     67.55       7146.2
606084   564400   380955   109      2.5549200924e+02     8.2906746361e+01     67.55       7162.8
608318   566485   382383   72       2.5549200924e+02     8.2942430829e+01     67.54       7180.0
610568   568569   383807   68       2.5549200924e+02     8.2956465411e+01     67.53       7196.1

Objective of best integer solution : 2.554920092447e+02      
Best objective bound               : 8.295646541076e+01      
Construct solution objective       : Not employed
Construct solution # roundings     : 0
User objective cut value           : 0
Number of cuts generated           : 0
Number of branches                 : 610568
Number of relaxations solved       : 568569
Number of interior point iterations: 8127168
Number of simplex iterations       : 0
Time spend presolving the root     : 4.77
Time spend in the heuristic        : 0.00
Time spend in the sub optimizers   : 0.00
  Time spend optimizing the root   : 1.69
Mixed integer optimizer terminated. Time: 7205.42

Optimizer terminated. Time: 7205.84 

Integer solution solution summary
  Problem status  : PRIMAL_FEASIBLE
  Solution status : PRIMAL_FEASIBLE
  Primal.  obj: 2.5549200924e+02    nrm: 3e+02    Viol.  con: 2e-12    var: 0e+00    cones: 1e-09    itg: 0e+00  
Optimizer summary
  Optimizer                 -                        time: 7205.84 
    Interior-point          - iterations : 0         time: 0.00    
      Basis identification  -                        time: 0.00    
        Primal              - iterations : 0         time: 0.00    
        Dual                - iterations : 0         time: 0.00    
        Clean primal        - iterations : 0         time: 0.00    
        Clean dual          - iterations : 0         time: 0.00    
    Simplex                 -                        time: 0.00    
      Primal simplex        - iterations : 0         time: 0.00    
      Dual simplex          - iterations : 0         time: 0.00    
    Mixed integer           - relaxations: 568569    time: 7205.42 

Mosek error: MSK_RES_TRM_MAX_TIME (No dual information is available for the integer solution.)
