
MOSEK Version 8.0.0.51 (Build date: 2016-12-14 12:53:47)
Copyright (c) MOSEK ApS, Denmark. WWW: mosek.com
Platform: Linux/64-X86

MOSEK warning 710: #29 (nearly) zero elements are specified in sparse col '' (30) of matrix 'A'.
MOSEK warning 710: #28 (nearly) zero elements are specified in sparse col '' (31) of matrix 'A'.
MOSEK warning 710: #27 (nearly) zero elements are specified in sparse col '' (32) of matrix 'A'.
MOSEK warning 710: #26 (nearly) zero elements are specified in sparse col '' (33) of matrix 'A'.
MOSEK warning 710: #25 (nearly) zero elements are specified in sparse col '' (34) of matrix 'A'.
MOSEK warning 710: #24 (nearly) zero elements are specified in sparse col '' (35) of matrix 'A'.
MOSEK warning 710: #23 (nearly) zero elements are specified in sparse col '' (36) of matrix 'A'.
MOSEK warning 710: #22 (nearly) zero elements are specified in sparse col '' (37) of matrix 'A'.
MOSEK warning 710: #21 (nearly) zero elements are specified in sparse col '' (38) of matrix 'A'.
MOSEK warning 710: #20 (nearly) zero elements are specified in sparse col '' (39) of matrix 'A'.
Warning number 710 is disabled.
Problem
  Name                   :                 
  Objective sense        : min             
  Type                   : CONIC (conic optimization problem)
  Constraints            : 2803            
  Cones                  : 1               
  Scalar variables       : 1803            
  Matrix variables       : 0               
  Integer variables      : 900             

Optimizer started.
Mixed integer optimizer started.
Threads used: 72
Presolve started.
Presolve terminated. Time = 5.01
Presolved problem: 1788 variables, 1002 constraints, 43232 non-zeros
Presolved problem: 0 general integer, 886 binary, 902 continuous
Clique table size: 345
BRANCHES RELAXS   ACT_NDS  DEPTH    BEST_INT_OBJ         BEST_RELAX_OBJ       REL_GAP(%)  TIME  
23679    22945    15558    79       4.0127201833e+02     6.8021526157e+01     83.05       692.4 
25721    24929    16966    123      4.0127201833e+02     6.8366772068e+01     82.96       744.1 
27751    26929    18412    56       4.0127201833e+02     6.8540179735e+01     82.92       793.0 
29829    28925    19676    113      4.0127201833e+02     7.0804512261e+01     82.35       848.3 
31868    30922    21097    136      4.0127201833e+02     7.5259593298e+01     81.24       901.1 
33983    32925    22282    76       4.0127201833e+02     7.7005294012e+01     80.81       955.5 
36117    34912    23602    67       4.0127201833e+02     7.7054681363e+01     80.80       1000.6
38192    36841    24859    87       4.0127201833e+02     7.7390016464e+01     80.71       1054.0
40317    38843    26080    103      4.0127201833e+02     7.7561169888e+01     80.67       1104.7
42373    40845    27396    142      4.0127201833e+02     7.8214502851e+01     80.51       1148.4
44441    42839    28754    156      4.0127201833e+02     7.8451292144e+01     80.45       1201.0
46612    44845    29993    119      4.0127201833e+02     7.8495917237e+01     80.44       1253.1
48731    46842    31208    158      4.0127201833e+02     7.9055090988e+01     80.30       1296.4
50824    48837    32585    182      4.0127201833e+02     7.9924900853e+01     80.08       1348.8
52994    50830    33879    156      4.0127201833e+02     8.0365665441e+01     79.97       1405.8
55133    52839    35068    165      4.0127201833e+02     8.0365665441e+01     79.97       1447.2
57223    54830    36414    184      4.0127201833e+02     8.1207186152e+01     79.76       1495.7
59350    56839    37791    215      4.0127201833e+02     8.1207186152e+01     79.76       1548.5
61546    58843    38943    165      4.0127201833e+02     8.1207186152e+01     79.76       1589.8
63651    60830    40212    117      4.0127201833e+02     8.2343819425e+01     79.48       1637.5
65775    62833    41398    134      4.0127201833e+02     8.2561218588e+01     79.43       1680.0
67816    64821    42647    45       4.0127201833e+02     8.3234815410e+01     79.26       1727.6
69885    66819    43990    56       4.0127201833e+02     8.3341966205e+01     79.23       1781.7
71911    68759    45242    164      4.0127201718e+02     8.3632650787e+01     79.16       1836.8
74076    70761    46451    102      4.0127201718e+02     8.3835527923e+01     79.11       1893.5
76233    72773    47676    229      4.0127201718e+02     8.4514996432e+01     78.94       1947.4
78374    74769    48949    75       4.0127201718e+02     8.4706263049e+01     78.89       1997.5
80527    76774    50224    97       4.0127201718e+02     8.5178833487e+01     78.77       2045.0
82655    78784    51498    202      4.0127201718e+02     8.5447479488e+01     78.71       2088.0
84798    80779    52783    77       4.0127201718e+02     8.5668975731e+01     78.65       2143.6
86970    82789    54121    111      4.0127201718e+02     8.5860890309e+01     78.60       2192.8
89091    84802    55290    97       4.0127201718e+02     8.6738491365e+01     78.38       2238.7
91160    86793    56627    107      4.0127201718e+02     8.6885785316e+01     78.35       2284.6
93278    88797    57923    127      4.0127201718e+02     8.6994640080e+01     78.32       2319.7
95377    90797    59234    71       4.0127201718e+02     8.7020410680e+01     78.31       2359.6
97481    92797    60486    127      4.0127201718e+02     8.7174289836e+01     78.28       2401.0
99654    94799    61699    141      4.0127201718e+02     8.7472286218e+01     78.20       2443.6
101856   96797    62943    165      4.0127201718e+02     8.7538581945e+01     78.18       2497.6
103983   98797    64250    127      4.0127201718e+02     8.7799575294e+01     78.12       2551.5
106145   100808   65522    142      4.0127201718e+02     8.7829584462e+01     78.11       2606.1
108167   102751   66740    162      4.0127201718e+02     8.7864192048e+01     78.10       2656.6
110294   104743   68077    91       4.0127201718e+02     8.7909260775e+01     78.09       2715.5
112411   106742   69364    109      4.0127201718e+02     8.7976062934e+01     78.08       2756.1
114532   108742   70639    108      4.0127201718e+02     8.8039142676e+01     78.06       2818.2
116688   110736   71979    103      4.0127201718e+02     8.8146127454e+01     78.03       2859.5
118809   112732   73192    123      4.0127201718e+02     8.8173287145e+01     78.03       2926.9
120868   114728   74521    153      4.0127201718e+02     8.8173287145e+01     78.03       2986.8
122931   116717   75894    162      4.0127201718e+02     8.8249677197e+01     78.01       3043.4
125102   118727   77051    150      4.0127201718e+02     8.8249677197e+01     78.01       3100.9
127266   120710   78255    144      4.0127201718e+02     8.8434215517e+01     77.96       3147.3
129332   122701   79639    205      4.0127201718e+02     8.8454901534e+01     77.96       3213.6
131464   124698   80863    186      4.0127201718e+02     8.8602796167e+01     77.92       3278.0
133588   126699   82233    108      4.0010227435e+02     8.8770286991e+01     77.81       3346.8
135736   128699   83533    132      4.0010227435e+02     8.8801882308e+01     77.81       3407.6
137833   130689   84806    115      4.0010227435e+02     8.8866026545e+01     77.79       3456.3
139962   132678   86119    232      4.0010227435e+02     8.8927537593e+01     77.77       3513.7
142019   134673   87420    67       4.0010227435e+02     8.8984877784e+01     77.76       3557.3
144026   136591   88687    114      4.0010227435e+02     8.8984877784e+01     77.76       3625.0
146150   138584   89931    225      4.0010227435e+02     8.9105735636e+01     77.73       3685.8
148271   140569   91188    234      4.0010227435e+02     8.9123770308e+01     77.72       3763.8
150347   142556   92540    225      4.0010227435e+02     8.9123770308e+01     77.72       3835.4
152440   144542   93849    93       4.0010227435e+02     8.9131619845e+01     77.72       3907.9
154511   146531   95164    94       4.0010227435e+02     8.9284458153e+01     77.68       3972.4
156602   148522   96583    115      4.0010227435e+02     8.9284458153e+01     77.68       4038.5
158749   150518   97798    159      4.0010227435e+02     8.9331115273e+01     77.67       4110.3
160787   152493   99124    164      4.0010227435e+02     8.9331115273e+01     77.67       4164.7
162910   154480   100499   188      4.0010227435e+02     8.9458789637e+01     77.64       4246.1
165031   156472   101844   142      4.0010227435e+02     8.9554328230e+01     77.62       4304.5
167141   158465   103222   125      4.0010227435e+02     8.9587832710e+01     77.61       4374.7
169267   160459   104530   142      4.0010227435e+02     8.9615971498e+01     77.60       4444.3
171407   162453   105890   119      4.0010227435e+02     8.9668249656e+01     77.59       4509.2
173570   164446   107253   73       4.0010227435e+02     8.9720667062e+01     77.58       4590.6
175717   166435   108502   101      4.0010227435e+02     8.9785829691e+01     77.56       4649.9
177802   168422   109913   115      4.0010227435e+02     8.9786245818e+01     77.56       4730.3
179947   170415   111196   152      4.0010227435e+02     8.9873399506e+01     77.54       4801.6
181981   172342   112524   136      4.0010227435e+02     8.9906094336e+01     77.53       4873.6
184081   174338   113772   113      4.0010227435e+02     8.9946597785e+01     77.52       4940.6
186212   176330   115067   129      4.0010227435e+02     8.9977625072e+01     77.51       5005.0
188330   178318   116423   118      4.0010227435e+02     9.0069548153e+01     77.49       5080.3
190470   180307   117781   130      4.0010227435e+02     9.0095652609e+01     77.48       5144.4
192583   182301   119126   124      4.0010227435e+02     9.0188235421e+01     77.46       5216.8
194684   184291   120431   104      4.0010227435e+02     9.0203263609e+01     77.45       5286.4
196771   186271   121796   84       4.0010227435e+02     9.0217611228e+01     77.45       5364.6
198910   188270   123059   184      4.0010227435e+02     9.0322066475e+01     77.43       5431.1
201015   190263   124424   78       4.0010227435e+02     9.0322066475e+01     77.43       5509.9
203139   192254   125740   73       4.0010227435e+02     9.0379089504e+01     77.41       5577.7
205242   194237   127077   163      4.0010227435e+02     9.0379089504e+01     77.41       5653.6
207354   196230   128321   97       4.0010227435e+02     9.0505631816e+01     77.38       5717.5
209494   198227   129559   128      4.0010227435e+02     9.0506078498e+01     77.38       5775.5
211604   200202   130939   93       4.0010227435e+02     9.0506078498e+01     77.38       5850.0
213716   202187   132249   94       4.0010227435e+02     9.0631229246e+01     77.35       5914.9
215872   204186   133493   61       4.0010227435e+02     9.0645310819e+01     77.34       5980.2
217972   206176   134813   110      4.0010227435e+02     9.0686959154e+01     77.33       6045.9
220077   208179   136056   174      4.0010227435e+02     9.0714762596e+01     77.33       6112.9
222115   210120   137272   185      4.0010227435e+02     9.0782452926e+01     77.31       6181.0
224174   212105   138573   208      4.0010227435e+02     9.0821643534e+01     77.30       6248.1
226349   214093   139882   142      4.0010227435e+02     9.0881140906e+01     77.29       6312.6
228458   216083   141135   94       4.0010227435e+02     9.0895276489e+01     77.28       6373.1
230535   218065   142486   136      4.0010227435e+02     9.0938295315e+01     77.27       6438.9
232661   220056   143778   145      4.0010227435e+02     9.0983930815e+01     77.26       6499.0
234759   222042   145042   97       4.0010227435e+02     9.0991955917e+01     77.26       6562.8
236864   224036   146367   116      4.0010227435e+02     9.0991955917e+01     77.26       6630.1
238982   226037   147547   163      4.0010227435e+02     9.1072893316e+01     77.24       6695.2
241066   228028   148827   164      4.0010227435e+02     9.1106594607e+01     77.23       6759.6
243186   230020   150027   71       4.0010227435e+02     9.1162051103e+01     77.22       6830.4
245293   232012   151300   93       4.0010227435e+02     9.1163829311e+01     77.21       6891.3
247365   234000   152634   171      4.0010227435e+02     9.1186193845e+01     77.21       6959.8
249466   235989   153967   110      4.0010227435e+02     9.1220966146e+01     77.20       7017.1
251573   237978   155292   73       4.0010227435e+02     9.1305881743e+01     77.18       7086.5
253687   239967   156588   162      4.0010227435e+02     9.1345047443e+01     77.17       7149.2

Objective of best integer solution : 4.001022743532e+02      
Best objective bound               : 9.134504744327e+01      
Construct solution objective       : Not employed
Construct solution # roundings     : 0
User objective cut value           : 0
Number of cuts generated           : 0
Number of branches                 : 253687
Number of relaxations solved       : 239967
Number of interior point iterations: 3762492
Number of simplex iterations       : 0
Time spend presolving the root     : 5.01
Time spend in the heuristic        : 0.00
Time spend in the sub optimizers   : 0.00
  Time spend optimizing the root   : 3.16
Mixed integer optimizer terminated. Time: 7204.35

Optimizer terminated. Time: 7204.63 

Integer solution solution summary
  Problem status  : PRIMAL_FEASIBLE
  Solution status : PRIMAL_FEASIBLE
  Primal.  obj: 4.0010227435e+02    nrm: 4e+02    Viol.  con: 4e-12    var: 0e+00    cones: 5e-09    itg: 0e+00  
Optimizer summary
  Optimizer                 -                        time: 7204.63 
    Interior-point          - iterations : 0         time: 0.00    
      Basis identification  -                        time: 0.00    
        Primal              - iterations : 0         time: 0.00    
        Dual                - iterations : 0         time: 0.00    
        Clean primal        - iterations : 0         time: 0.00    
        Clean dual          - iterations : 0         time: 0.00    
    Simplex                 -                        time: 0.00    
      Primal simplex        - iterations : 0         time: 0.00    
      Dual simplex          - iterations : 0         time: 0.00    
    Mixed integer           - relaxations: 239967    time: 7204.35 

Mosek error: MSK_RES_TRM_MAX_TIME (No dual information is available for the integer solution.)
