
MOSEK Version 8.0.0.51 (Build date: 2016-12-14 12:53:47)
Copyright (c) MOSEK ApS, Denmark. WWW: mosek.com
Platform: Linux/64-X86

MOSEK warning 710: #19 (nearly) zero elements are specified in sparse col '' (20) of matrix 'A'.
MOSEK warning 710: #18 (nearly) zero elements are specified in sparse col '' (21) of matrix 'A'.
MOSEK warning 710: #17 (nearly) zero elements are specified in sparse col '' (22) of matrix 'A'.
MOSEK warning 710: #9 (nearly) zero elements are specified in sparse col '' (23) of matrix 'A'.
MOSEK warning 710: #15 (nearly) zero elements are specified in sparse col '' (24) of matrix 'A'.
MOSEK warning 710: #14 (nearly) zero elements are specified in sparse col '' (25) of matrix 'A'.
MOSEK warning 710: #11 (nearly) zero elements are specified in sparse col '' (26) of matrix 'A'.
MOSEK warning 710: #6 (nearly) zero elements are specified in sparse col '' (27) of matrix 'A'.
MOSEK warning 710: #11 (nearly) zero elements are specified in sparse col '' (28) of matrix 'A'.
MOSEK warning 710: #10 (nearly) zero elements are specified in sparse col '' (29) of matrix 'A'.
Warning number 710 is disabled.
Problem
  Name                   :                 
  Objective sense        : min             
  Type                   : CONIC (conic optimization problem)
  Constraints            : 1268            
  Cones                  : 1               
  Scalar variables       : 803             
  Matrix variables       : 0               
  Integer variables      : 400             

Optimizer started.
Mixed integer optimizer started.
Threads used: 72
Presolve started.
Presolve terminated. Time = 3.94
Presolved problem: 793 variables, 467 constraints, 13197 non-zeros
Presolved problem: 0 general integer, 391 binary, 402 continuous
Clique table size: 400
BRANCHES RELAXS   ACT_NDS  DEPTH    BEST_INT_OBJ         BEST_RELAX_OBJ       REL_GAP(%)  TIME  
166492   156796   105261   45       1.9223012301e+02     7.1622950409e+01     62.74       966.1 
168707   158894   106630   62       1.9223012301e+02     7.1684888162e+01     62.71       978.1 
170951   160989   107988   28       1.9223012301e+02     7.1719330971e+01     62.69       988.5 
173180   163097   109385   38       1.9223012301e+02     7.1744757791e+01     62.68       998.2 
175368   165202   110779   57       1.9223012301e+02     7.1810231863e+01     62.64       1007.5
177586   167306   112099   61       1.9223012301e+02     7.1832140752e+01     62.63       1017.8
179785   169410   113526   65       1.9223012301e+02     7.1887229846e+01     62.60       1028.4
181988   171513   114867   33       1.9223012301e+02     7.1927631931e+01     62.58       1038.0
184190   173611   116243   35       1.9223012301e+02     7.1969530737e+01     62.56       1047.8
186414   175712   117589   60       1.9223012301e+02     7.2029542019e+01     62.53       1058.0
188607   177812   119030   60       1.9223012301e+02     7.2055746471e+01     62.52       1070.2
190802   179912   120407   47       1.9223012301e+02     7.2129704787e+01     62.48       1081.6
193002   182009   121811   75       1.9223012301e+02     7.2173330267e+01     62.45       1094.4
195258   184111   123145   32       1.9223012301e+02     7.2184268676e+01     62.45       1107.7
197488   186210   124489   75       1.9223012301e+02     7.2234443815e+01     62.42       1121.4
199729   188318   125876   59       1.9223012301e+02     7.2262708692e+01     62.41       1134.6
201954   190412   127223   47       1.9223012301e+02     7.2304137801e+01     62.39       1147.6
204138   192448   128525   75       1.9223012301e+02     7.2346177301e+01     62.36       1161.4
206349   194550   129930   56       1.9223012301e+02     7.2366053312e+01     62.35       1174.6
208549   196648   131298   77       1.9223012301e+02     7.2397205813e+01     62.34       1188.3
210730   198749   132747   45       1.9223012301e+02     7.2464692472e+01     62.30       1201.6
212967   200856   134152   37       1.9223012301e+02     7.2498664280e+01     62.29       1214.5
215149   202962   135592   67       1.9223012301e+02     7.2540912703e+01     62.26       1225.8
217407   205063   136912   50       1.9223012301e+02     7.2564647774e+01     62.25       1237.2
219662   207163   138311   35       1.9223012301e+02     7.2612771385e+01     62.23       1248.4
221838   209261   139727   49       1.9223012301e+02     7.2663610760e+01     62.20       1258.8
223989   211365   141154   41       1.9223012301e+02     7.2701171882e+01     62.18       1270.2
226210   213465   142581   53       1.9223012301e+02     7.2723747373e+01     62.17       1282.3
228435   215562   143992   38       1.9223012301e+02     7.2770625289e+01     62.14       1295.2
230671   217662   145334   47       1.9223012301e+02     7.2800030551e+01     62.13       1306.9
232857   219767   146716   64       1.9223012301e+02     7.2831500482e+01     62.11       1319.0
235040   221866   148111   44       1.9223012301e+02     7.2878153004e+01     62.09       1332.4
237256   223959   149469   33       1.9223012301e+02     7.2897279048e+01     62.08       1346.4
239450   226055   150837   46       1.9223012301e+02     7.2935113555e+01     62.06       1360.1
241594   228088   152121   59       1.9223012301e+02     7.2945735505e+01     62.05       1374.3
243796   230199   153515   92       1.9223012301e+02     7.2992528627e+01     62.03       1388.2
245992   232305   154925   48       1.9223012301e+02     7.3023021468e+01     62.01       1403.7
248190   234409   156209   28       1.9223012301e+02     7.3052507517e+01     62.00       1418.5
250392   236521   157611   38       1.9223012301e+02     7.3090261354e+01     61.98       1432.3
252622   238629   158997   118      1.9223012301e+02     7.3129446136e+01     61.96       1446.7
254855   240726   160406   42       1.9223012301e+02     7.3164942233e+01     61.94       1462.0
257076   242826   161753   34       1.9223012301e+02     7.3194527870e+01     61.92       1477.6
259258   244930   163177   72       1.9223012301e+02     7.3232617802e+01     61.90       1492.0
261496   247029   164555   36       1.9223012301e+02     7.3277583475e+01     61.88       1508.0
263693   249123   165930   49       1.9223012301e+02     7.3306613364e+01     61.87       1523.6
265900   251223   167259   58       1.9223012301e+02     7.3316921987e+01     61.86       1537.9
268119   253326   168598   37       1.9223012301e+02     7.3362212010e+01     61.84       1552.5
270314   255431   169971   51       1.9223012301e+02     7.3412077728e+01     61.81       1565.9
272503   257535   171300   56       1.9223012301e+02     7.3426738250e+01     61.80       1581.3
274682   259634   172663   45       1.9223012301e+02     7.3464545344e+01     61.78       1597.3
276873   261733   174022   76       1.9223012301e+02     7.3488551220e+01     61.77       1610.0
279065   263837   175410   72       1.9223012301e+02     7.3527808320e+01     61.75       1625.1
281219   265875   176742   68       1.9223012301e+02     7.3551588469e+01     61.74       1640.6
283396   267982   178135   52       1.9223012301e+02     7.3592894270e+01     61.72       1657.2
285593   270088   179466   48       1.9223012301e+02     7.3614349844e+01     61.71       1670.2
287802   272186   180811   44       1.9223012301e+02     7.3643291321e+01     61.69       1684.2
289985   274288   182146   32       1.9223012301e+02     7.3672968325e+01     61.67       1697.5
292175   276388   183584   64       1.9223012301e+02     7.3718482888e+01     61.65       1711.9
294355   278498   184974   80       1.9223012301e+02     7.3752675902e+01     61.63       1726.5
296552   280601   186351   61       1.9223012301e+02     7.3775897801e+01     61.62       1740.3
298786   282707   187709   63       1.9223012301e+02     7.3810015282e+01     61.60       1754.0
300982   284812   189015   52       1.9223012301e+02     7.3813119037e+01     61.60       1769.0
303184   286912   190335   37       1.9223012301e+02     7.3846439918e+01     61.58       1785.0
305372   289022   191705   50       1.9223012301e+02     7.3874473612e+01     61.57       1801.4
307583   291124   193030   32       1.9223012301e+02     7.3927636214e+01     61.54       1814.2
309776   293222   194471   27       1.9223012301e+02     7.3971173669e+01     61.52       1828.1
311957   295321   195744   67       1.9223012301e+02     7.4003403777e+01     61.50       1843.4
314156   297423   197111   41       1.9223012301e+02     7.4032076574e+01     61.49       1857.5
316338   299516   198445   22       1.9223012301e+02     7.4069377387e+01     61.47       1872.6
318492   301614   199839   44       1.9223012301e+02     7.4091052810e+01     61.46       1886.1
320617   303656   201186   80       1.9223012301e+02     7.4120927786e+01     61.44       1901.6
322813   305763   202590   39       1.9223012301e+02     7.4149899898e+01     61.43       1915.7
325041   307868   203904   51       1.9223012301e+02     7.4167517897e+01     61.42       1930.2
327226   309969   205267   42       1.9223012301e+02     7.4204488394e+01     61.40       1944.8
329396   312070   206683   93       1.9223012301e+02     7.4236421749e+01     61.38       1960.3
331582   314170   208041   32       1.9223012301e+02     7.4266179762e+01     61.37       1974.3
333779   316268   209458   37       1.9223012301e+02     7.4304526762e+01     61.35       1989.0
335973   318373   210810   40       1.9223012301e+02     7.4326944979e+01     61.33       2003.6
338157   320477   212178   55       1.9223012301e+02     7.4355448747e+01     61.32       2018.1
340374   322573   213495   31       1.9223012301e+02     7.4383657257e+01     61.30       2030.2
342559   324661   214878   59       1.9223012301e+02     7.4405765953e+01     61.29       2043.3
344765   326766   216244   46       1.9223012301e+02     7.4448747940e+01     61.27       2058.6
346983   328866   217530   72       1.9223012301e+02     7.4466159062e+01     61.26       2072.6
349156   330963   218865   65       1.9223012301e+02     7.4476007697e+01     61.26       2085.0
351328   333066   220189   57       1.9223012301e+02     7.4522679740e+01     61.23       2097.6
353531   335162   221526   32       1.9223012301e+02     7.4547602971e+01     61.22       2112.0
355698   337267   222909   78       1.9223012301e+02     7.4560254530e+01     61.21       2126.1
357856   339367   224291   97       1.9223012301e+02     7.4594297446e+01     61.20       2141.5
359988   341411   225549   32       1.9223012301e+02     7.4613619801e+01     61.19       2156.6
362179   343508   226968   94       1.9223012301e+02     7.4637658236e+01     61.17       2172.3
364369   345609   228296   24       1.9223012301e+02     7.4662986573e+01     61.16       2187.8
366546   347720   229685   43       1.9223012301e+02     7.4699127753e+01     61.14       2203.0
368749   349819   231018   48       1.9223012301e+02     7.4713328331e+01     61.13       2217.7
370966   351925   232385   42       1.9223012301e+02     7.4749329992e+01     61.11       2230.5
373140   354033   233743   55       1.9223012301e+02     7.4781485230e+01     61.10       2244.6
375319   356140   235108   30       1.9223012301e+02     7.4796828449e+01     61.09       2258.4
377526   358242   236483   91       1.9223012301e+02     7.4817220492e+01     61.08       2271.7
379711   360346   237778   32       1.9223012301e+02     7.4849510213e+01     61.06       2285.3
381895   362450   239180   44       1.9223012301e+02     7.4872003458e+01     61.05       2300.7
384088   364554   240523   67       1.9223012301e+02     7.4893960191e+01     61.04       2314.7
386270   366660   241873   75       1.9223012301e+02     7.4919529932e+01     61.03       2327.9
388470   368758   243231   59       1.9223012301e+02     7.4943284548e+01     61.01       2341.4
390681   370868   244618   26       1.9223012301e+02     7.4951217474e+01     61.01       2355.4
392881   372965   246002   28       1.9223012301e+02     7.4994485826e+01     60.99       2371.1
395107   375073   247374   71       1.9223012301e+02     7.5026056241e+01     60.97       2383.9
397234   377118   248683   60       1.9223012301e+02     7.5039029579e+01     60.96       2399.2
399437   379230   250042   66       1.9223012301e+02     7.5039029579e+01     60.96       2413.0
401626   381331   251431   60       1.9223012301e+02     7.5093510727e+01     60.94       2427.9
403828   383437   252839   67       1.9223012301e+02     7.5093699368e+01     60.94       2441.9
406003   385545   254200   31       1.9223012301e+02     7.5146352558e+01     60.91       2454.1
408212   387650   255513   52       1.9223012301e+02     7.5162945635e+01     60.90       2467.0
410407   389759   256900   40       1.9223012301e+02     7.5186962652e+01     60.89       2478.7
412622   391871   258273   45       1.9223012301e+02     7.5215696459e+01     60.87       2491.9
414803   393982   259608   59       1.9223012301e+02     7.5235770044e+01     60.86       2504.7
417013   396087   260932   45       1.9223012301e+02     7.5262316732e+01     60.85       2517.8
419202   398187   262353   74       1.9223012301e+02     7.5285080889e+01     60.84       2531.4
421442   400300   263671   50       1.9223012301e+02     7.5307969655e+01     60.82       2545.1
423652   402409   265005   67       1.9223012301e+02     7.5321692545e+01     60.82       2558.3
425828   404507   266303   60       1.9223012301e+02     7.5347924081e+01     60.80       2572.4
428014   406610   267701   51       1.9223012301e+02     7.5369617639e+01     60.79       2584.6
430175   408709   269060   76       1.9223012301e+02     7.5377895314e+01     60.79       2598.9
432378   410808   270381   63       1.9223012301e+02     7.5405734574e+01     60.77       2611.7
434564   412902   271701   76       1.9223012301e+02     7.5429836976e+01     60.76       2624.4
436693   414941   272974   57       1.9223012301e+02     7.5442965316e+01     60.75       2637.0
438875   417056   274388   76       1.9223012301e+02     7.5484961473e+01     60.73       2649.9
441115   419174   275684   58       1.9223012301e+02     7.5495466109e+01     60.73       2661.2
443357   421296   277022   74       1.9223012301e+02     7.5510464316e+01     60.72       2671.5
445588   423416   278371   66       1.9223012301e+02     7.5552124322e+01     60.70       2682.2
447841   425533   279676   71       1.9223012301e+02     7.5574031229e+01     60.69       2694.3
450101   427648   280952   72       1.9223012301e+02     7.5596558603e+01     60.67       2705.4
452325   429760   282308   54       1.9223012301e+02     7.5618312430e+01     60.66       2717.6
454599   431885   283718   60       1.9223012301e+02     7.5644097444e+01     60.65       2727.8
456878   434006   285081   57       1.9223012301e+02     7.5672301936e+01     60.63       2737.7
459144   436122   286425   42       1.9223012301e+02     7.5700383315e+01     60.62       2748.1
461372   438247   287857   45       1.9223012301e+02     7.5712699286e+01     60.61       2760.3
463609   440379   289286   65       1.9223012301e+02     7.5754654731e+01     60.59       2772.2
465894   442497   290589   75       1.9223012301e+02     7.5776869324e+01     60.58       2783.4
468174   444618   291967   54       1.9223012301e+02     7.5808681021e+01     60.56       2792.8
470455   446734   293340   33       1.9223012301e+02     7.5831809156e+01     60.55       2803.9
472685   448847   294570   33       1.9223012301e+02     7.5855772945e+01     60.54       2815.8
474864   450910   295935   58       1.9223012301e+02     7.5884842868e+01     60.52       2828.1
477136   453028   297289   49       1.9223012301e+02     7.5907776985e+01     60.51       2840.7
479401   455154   298692   107      1.9223012301e+02     7.5939216332e+01     60.50       2851.5
481689   457283   300026   68       1.9223012301e+02     7.5970495100e+01     60.48       2861.8
483977   459413   301362   71       1.9223012301e+02     7.5991205057e+01     60.47       2872.6
486238   461536   302741   55       1.9223012301e+02     7.6027218812e+01     60.45       2886.2
488480   463652   304077   60       1.9210234126e+02     7.6047701680e+01     60.41       2896.8
490709   465771   305428   70       1.9210234126e+02     7.6065114362e+01     60.40       2908.8
492975   467897   306796   58       1.9210234126e+02     7.6104948081e+01     60.38       2918.7
495219   470020   308114   62       1.9210234126e+02     7.6131253846e+01     60.37       2930.3
497506   472134   309439   49       1.9210234126e+02     7.6150437039e+01     60.36       2940.8
499783   474262   310794   18       1.9210234126e+02     7.6180359881e+01     60.34       2951.9
502022   476392   312141   57       1.9210234126e+02     7.6202954942e+01     60.33       2962.0
504275   478513   313426   35       1.9210234126e+02     7.6226018943e+01     60.32       2974.1
506534   480639   314809   60       1.9210234126e+02     7.6254110730e+01     60.31       2985.2
508770   482753   316079   53       1.9210234126e+02     7.6265191853e+01     60.30       2996.1
511014   484865   317377   69       1.9210234126e+02     7.6296783561e+01     60.28       3007.4
513235   486935   318748   73       1.9210234126e+02     7.6319228954e+01     60.27       3018.6
515499   489053   320134   31       1.9210234126e+02     7.6346732800e+01     60.26       3029.4
517748   491184   321537   67       1.9210234126e+02     7.6371457965e+01     60.24       3040.4
520012   493298   322835   85       1.9210234126e+02     7.6396545838e+01     60.23       3051.6
522303   495415   324168   65       1.9210234126e+02     7.6407747408e+01     60.23       3062.4
524550   497529   325469   70       1.9210234126e+02     7.6437568288e+01     60.21       3072.7
526821   499645   326782   78       1.9210234126e+02     7.6458229971e+01     60.20       3083.9
529060   501755   328113   65       1.9210234126e+02     7.6481013587e+01     60.19       3095.1
531302   503879   329475   82       1.9210234126e+02     7.6506288017e+01     60.17       3105.0
533551   505997   330810   32       1.9210234126e+02     7.6530867713e+01     60.16       3115.5
535782   508121   332179   50       1.9210234126e+02     7.6547402459e+01     60.15       3125.1
538055   510239   333540   74       1.9210234126e+02     7.6578841356e+01     60.14       3135.7
540332   512362   334833   57       1.9210234126e+02     7.6595015343e+01     60.13       3146.0
542569   514481   336194   30       1.9210234126e+02     7.6614482580e+01     60.12       3156.7
544803   516604   337552   44       1.9210234126e+02     7.6642839936e+01     60.10       3167.3
547055   518725   338866   34       1.9210234126e+02     7.6649695766e+01     60.10       3178.5
549354   520853   340231   54       1.9210234126e+02     7.6682649443e+01     60.08       3188.1
551633   522977   341554   96       1.9210234126e+02     7.6705726552e+01     60.07       3196.8
553834   525035   342857   47       1.9210234126e+02     7.6719194939e+01     60.06       3207.8
556086   527152   344175   70       1.9210234126e+02     7.6744395274e+01     60.05       3218.6
558369   529270   345472   37       1.9210234126e+02     7.6761491149e+01     60.04       3229.0
560608   531390   346791   83       1.9210234126e+02     7.6781670935e+01     60.03       3237.8
562881   533514   348140   62       1.9210234126e+02     7.6806696433e+01     60.02       3247.0
565138   535632   349451   26       1.9210234126e+02     7.6823507973e+01     60.01       3256.8
567370   537756   350739   54       1.9210234126e+02     7.6848433337e+01     60.00       3266.3
569593   539860   351992   82       1.9210234126e+02     7.6859779996e+01     59.99       3276.1
571881   541990   353282   65       1.9210234126e+02     7.6877155650e+01     59.98       3286.6
574140   544115   354633   68       1.9210234126e+02     7.6903139462e+01     59.97       3296.4
576372   546238   355981   59       1.9210234126e+02     7.6920891140e+01     59.96       3305.0
578654   548365   357345   80       1.9210234126e+02     7.6935291888e+01     59.95       3315.0
580900   550483   358621   41       1.9210234126e+02     7.6953167274e+01     59.94       3324.3
583130   552608   360043   71       1.9210234126e+02     7.6972615366e+01     59.93       3335.7
585398   554729   361333   72       1.9210234126e+02     7.6987949456e+01     59.92       3344.6
587679   556845   362656   51       1.9210234126e+02     7.7009500165e+01     59.91       3353.8
589938   558966   364011   41       1.9210234126e+02     7.7028683091e+01     59.90       3362.3
592154   561035   365257   62       1.9210234126e+02     7.7033618290e+01     59.90       3371.9
594412   563158   366571   52       1.9210234126e+02     7.7055568259e+01     59.89       3380.8
596673   565275   367898   65       1.9210234126e+02     7.7072681468e+01     59.88       3391.1
598922   567395   369241   82       1.9210234126e+02     7.7092556966e+01     59.87       3400.0
601196   569519   370525   32       1.9210234126e+02     7.7101160193e+01     59.86       3409.0
603488   571635   371823   39       1.9210234126e+02     7.7127211864e+01     59.85       3418.0
605744   573750   373099   38       1.9210234126e+02     7.7141596888e+01     59.84       3425.5
607977   575867   374404   96       1.9210234126e+02     7.7159449597e+01     59.83       3435.3
610215   577990   375786   36       1.9210234126e+02     7.7176451309e+01     59.83       3445.7
612455   580111   377110   59       1.9210234126e+02     7.7196939155e+01     59.81       3455.4
614739   582236   378416   36       1.9210234126e+02     7.7216766065e+01     59.80       3464.8
616989   584344   379670   54       1.9210234126e+02     7.7229071301e+01     59.80       3472.7
619274   586457   380987   54       1.9210234126e+02     7.7247349879e+01     59.79       3482.3
621537   588582   382352   82       1.9210234126e+02     7.7260031878e+01     59.78       3491.6
623759   590708   383740   59       1.9210234126e+02     7.7277417256e+01     59.77       3501.0
626017   592835   385070   52       1.9210234126e+02     7.7288693779e+01     59.77       3510.3
628285   594952   386318   92       1.9210234126e+02     7.7305427700e+01     59.76       3519.5
630471   597028   387642   73       1.9210234126e+02     7.7320523407e+01     59.75       3529.7
632758   599150   388951   55       1.9210234126e+02     7.7334182265e+01     59.74       3539.4
635079   601263   390222   86       1.9210234126e+02     7.7349635861e+01     59.74       3549.6
637364   603393   391485   54       1.9210234126e+02     7.7360641576e+01     59.73       3558.9
639615   605510   392800   43       1.9210234126e+02     7.7376515416e+01     59.72       3568.9
641850   607620   394173   75       1.9210234126e+02     7.7390910519e+01     59.71       3577.3
644132   609743   395487   44       1.9210234126e+02     7.7410487285e+01     59.70       3585.1
646377   611867   396790   88       1.9210234126e+02     7.7420627923e+01     59.70       3596.2
648637   613983   398084   37       1.9210234126e+02     7.7434716309e+01     59.69       3606.1
650896   616105   399403   35       1.9210234126e+02     7.7448561426e+01     59.68       3615.2
653190   618231   400759   86       1.9210234126e+02     7.7464787568e+01     59.68       3624.8
