
MOSEK Version 8.0.0.51 (Build date: 2016-12-14 12:53:47)
Copyright (c) MOSEK ApS, Denmark. WWW: mosek.com
Platform: Linux/64-X86

MOSEK warning 710: #29 (nearly) zero elements are specified in sparse col '' (30) of matrix 'A'.
MOSEK warning 710: #28 (nearly) zero elements are specified in sparse col '' (31) of matrix 'A'.
MOSEK warning 710: #27 (nearly) zero elements are specified in sparse col '' (32) of matrix 'A'.
MOSEK warning 710: #26 (nearly) zero elements are specified in sparse col '' (33) of matrix 'A'.
MOSEK warning 710: #25 (nearly) zero elements are specified in sparse col '' (34) of matrix 'A'.
MOSEK warning 710: #24 (nearly) zero elements are specified in sparse col '' (35) of matrix 'A'.
MOSEK warning 710: #23 (nearly) zero elements are specified in sparse col '' (36) of matrix 'A'.
MOSEK warning 710: #22 (nearly) zero elements are specified in sparse col '' (37) of matrix 'A'.
MOSEK warning 710: #21 (nearly) zero elements are specified in sparse col '' (38) of matrix 'A'.
MOSEK warning 710: #20 (nearly) zero elements are specified in sparse col '' (39) of matrix 'A'.
Warning number 710 is disabled.
Problem
  Name                   :                 
  Objective sense        : min             
  Type                   : CONIC (conic optimization problem)
  Constraints            : 2803            
  Cones                  : 1               
  Scalar variables       : 1803            
  Matrix variables       : 0               
  Integer variables      : 900             

Optimizer started.
Mixed integer optimizer started.
Threads used: 72
Presolve started.
Presolve terminated. Time = 5.11
Presolved problem: 1788 variables, 1002 constraints, 43232 non-zeros
Presolved problem: 0 general integer, 886 binary, 902 continuous
Clique table size: 378
BRANCHES RELAXS   ACT_NDS  DEPTH    BEST_INT_OBJ         BEST_RELAX_OBJ       REL_GAP(%)  TIME  
114444   107400   73327    32       4.6839986444e+02     1.0147565580e+02     78.34       2530.8
116599   109386   74772    121      4.6839986444e+02     1.0153534062e+02     78.32       2579.2
118788   111376   76051    160      4.6839986444e+02     1.0153534062e+02     78.32       2621.8
120914   113367   77393    172      4.6839986444e+02     1.0159219903e+02     78.31       2668.2
123055   115356   78856    194      4.6839986444e+02     1.0170490210e+02     78.29       2717.1
125225   117353   80170    90       4.6839986444e+02     1.0177509483e+02     78.27       2761.2
127364   119346   81575    49       4.6839986444e+02     1.0185001692e+02     78.26       2810.0
129511   121339   82982    185      4.6839986444e+02     1.0192445195e+02     78.24       2856.8
131665   123329   84278    74       4.6839986444e+02     1.0195052282e+02     78.23       2898.6
133767   125309   85676    186      4.6839986444e+02     1.0200408703e+02     78.22       2937.5
135902   127315   87051    46       4.6839986444e+02     1.0200408703e+02     78.22       2988.9
138047   129311   88392    152      4.6839986444e+02     1.0219003530e+02     78.18       3034.5
140156   131299   89775    163      4.6839986444e+02     1.0225868732e+02     78.17       3086.6
142242   133290   91241    182      4.6839986444e+02     1.0227302241e+02     78.17       3146.2
144401   135283   92604    137      4.6839986444e+02     1.0235786808e+02     78.15       3199.6
146511   137271   94012    43       4.6839986444e+02     1.0250706921e+02     78.12       3255.5
148685   139267   95324    66       4.6839986444e+02     1.0255890569e+02     78.10       3317.8
150761   141213   96508    166      4.6839986444e+02     1.0255890569e+02     78.10       3370.7
152883   143200   97790    127      4.6839986444e+02     1.0262156552e+02     78.09       3424.5
155008   145192   99197    100      4.6839986444e+02     1.0262156552e+02     78.09       3478.9
157155   147181   100676   24       4.6839986444e+02     1.0262156552e+02     78.09       3536.8
159354   149180   102003   112      4.6839986444e+02     1.0288651966e+02     78.03       3589.8
161468   151166   103415   66       4.6839986444e+02     1.0300849946e+02     78.01       3648.5
163627   153158   104790   79       4.6839986444e+02     1.0308844975e+02     77.99       3707.0
165764   155144   106153   129      4.6839986444e+02     1.0322177612e+02     77.96       3768.1
167914   157139   107429   80       4.6839986444e+02     1.0325544599e+02     77.96       3821.8
170019   159121   108768   46       4.6839986444e+02     1.0325544599e+02     77.96       3881.7
172139   161106   110152   184      4.6839986444e+02     1.0338222374e+02     77.93       3937.1
174293   163094   111508   63       4.6839986444e+02     1.0345686627e+02     77.91       3992.2
176436   165087   112901   68       4.6839986444e+02     1.0359549670e+02     77.88       4046.3
178590   167070   114203   196      4.6839986444e+02     1.0359549670e+02     77.88       4107.3
180746   169064   115523   216      4.6839986444e+02     1.0380069701e+02     77.84       4163.0
182921   171055   116868   81       4.6839986444e+02     1.0390238333e+02     77.82       4221.3
185030   172978   118193   110      4.6839986444e+02     1.0393919406e+02     77.81       4287.5
187154   174967   119661   161      4.6839986444e+02     1.0399914919e+02     77.80       4350.4
189274   176960   120975   178      4.6839986444e+02     1.0405445052e+02     77.79       4405.1
191356   178947   122461   42       4.6839986444e+02     1.0409022877e+02     77.78       4466.1
193482   180937   123825   64       4.6839986444e+02     1.0415613486e+02     77.76       4526.1
195608   182922   125149   80       4.6839986444e+02     1.0423115380e+02     77.75       4582.8
197735   184910   126596   107      4.6839986444e+02     1.0427520646e+02     77.74       4643.3
199888   186911   127971   55       4.6839986444e+02     1.0427520646e+02     77.74       4700.8
201999   188891   129428   78       4.6839986444e+02     1.0430521115e+02     77.73       4757.4
204109   190880   130846   120      4.6839986444e+02     1.0447152480e+02     77.70       4815.1
206256   192876   132217   131      4.6839986444e+02     1.0447152480e+02     77.70       4871.5
208410   194861   133497   30       4.6839986444e+02     1.0465571530e+02     77.66       4929.1
210605   196844   134782   154      4.6839986444e+02     1.0472518104e+02     77.64       4976.5
212739   198837   136158   83       4.6839986444e+02     1.0479900504e+02     77.63       5025.1
214924   200835   137427   134      4.6839986444e+02     1.0480978713e+02     77.62       5067.1
217039   202826   138912   99       4.6839986444e+02     1.0493341846e+02     77.60       5110.4
219233   204829   140334   58       4.6839986444e+02     1.0500725780e+02     77.58       5155.0
221380   206825   141681   61       4.6839986444e+02     1.0511358818e+02     77.56       5203.8
223508   208760   143089   99       4.6839986444e+02     1.0518972587e+02     77.54       5248.9
225701   210756   144540   109      4.6839986444e+02     1.0526813140e+02     77.53       5292.1
227886   212752   145883   126      4.6839986444e+02     1.0527069669e+02     77.53       5337.4
230000   214736   147291   148      4.6839986444e+02     1.0538010673e+02     77.50       5382.3
232159   216732   148636   144      4.6839986444e+02     1.0544379793e+02     77.49       5425.4
234257   218720   149984   134      4.6839986444e+02     1.0552712755e+02     77.47       5468.6
236418   220708   151457   29       4.6839986444e+02     1.0558598387e+02     77.46       5513.5
238542   222698   152853   95       4.6839986444e+02     1.0560818225e+02     77.45       5563.0
240699   224695   154236   121      4.6839986444e+02     1.0569178596e+02     77.44       5612.3
242821   226685   155618   149      4.6839986444e+02     1.0569178596e+02     77.44       5661.3
244964   228674   157023   161      4.6839986444e+02     1.0585492603e+02     77.40       5707.8
247106   230662   158443   35       4.6839986444e+02     1.0588002108e+02     77.40       5750.3
249217   232652   159788   29       4.6839986444e+02     1.0590983738e+02     77.39       5796.4
251381   234647   161210   179      4.6839986444e+02     1.0600676057e+02     77.37       5842.4
253523   236646   162600   111      4.6839986444e+02     1.0605760761e+02     77.36       5888.8
255635   238637   163982   131      4.6839986444e+02     1.0611523014e+02     77.35       5933.3
257763   240635   165404   78       4.6839986444e+02     1.0617748548e+02     77.33       5979.8
259894   242631   166807   123      4.6839986444e+02     1.0619042004e+02     77.33       6021.0
261951   244578   168130   58       4.6839986444e+02     1.0626797535e+02     77.31       6059.0
264081   246573   169520   72       4.6839986444e+02     1.0631348787e+02     77.30       6103.8
266183   248560   170920   179      4.6839986444e+02     1.0631348787e+02     77.30       6145.5
268389   250544   172248   127      4.6839986444e+02     1.0642229428e+02     77.28       6188.0
270557   252530   173660   181      4.6839986444e+02     1.0647828538e+02     77.27       6232.3
272726   254523   175045   96       4.6839986444e+02     1.0650404748e+02     77.26       6275.2
274848   256520   176403   150      4.6839986444e+02     1.0652372331e+02     77.26       6320.9
276992   258509   177777   72       4.6839986444e+02     1.0657720354e+02     77.25       6364.1
279148   260493   179137   96       4.6839986444e+02     1.0657720354e+02     77.25       6406.3
281320   262492   180545   120      4.6839986444e+02     1.0663262082e+02     77.23       6450.4
283449   264477   181918   49       4.6839986444e+02     1.0672494482e+02     77.21       6494.7
285585   266466   183260   75       4.6839986444e+02     1.0672494482e+02     77.21       6535.8
287785   268453   184542   145      4.6839986444e+02     1.0681369263e+02     77.20       6579.5
289898   270447   185975   175      4.6839986444e+02     1.0686563826e+02     77.18       6624.2
292032   272435   187383   105      4.6839986444e+02     1.0690386629e+02     77.18       6669.6
294168   274431   188729   121      4.6839986444e+02     1.0693164291e+02     77.17       6710.5
296299   276415   190116   168      4.6839986444e+02     1.0698334677e+02     77.16       6752.4
298375   278345   191506   149      4.6839986444e+02     1.0700233456e+02     77.16       6794.2
300503   280346   192900   108      4.6839986444e+02     1.0709291604e+02     77.14       6835.2
302660   282341   194275   103      4.6839986444e+02     1.0709291604e+02     77.14       6874.6
304810   284332   195637   169      4.6839986444e+02     1.0709291604e+02     77.14       6914.3
306978   286330   196951   100      4.6839986444e+02     1.0709291604e+02     77.14       6955.7
309153   288322   198436   200      4.6839986444e+02     1.0722864892e+02     77.11       6999.7
311331   290322   199780   135      4.6839986444e+02     1.0727748454e+02     77.10       7037.7
313469   292313   201258   74       4.6839986444e+02     1.0732683967e+02     77.09       7078.6
315685   294304   202620   153      4.6839986444e+02     1.0735379518e+02     77.08       7122.9
317874   296295   203931   147      4.6839986444e+02     1.0736728179e+02     77.08       7161.2

Objective of best integer solution : 4.683998644356e+02      
Best objective bound               : 1.073672817874e+02      
Construct solution objective       : Not employed
Construct solution # roundings     : 0
User objective cut value           : 0
Number of cuts generated           : 0
Number of branches                 : 317874
Number of relaxations solved       : 296295
Number of interior point iterations: 4654621
Number of simplex iterations       : 0
Time spend presolving the root     : 5.11
Time spend in the heuristic        : 0.00
Time spend in the sub optimizers   : 0.00
  Time spend optimizing the root   : 3.02
Mixed integer optimizer terminated. Time: 7203.15

Optimizer terminated. Time: 7203.29 

Integer solution solution summary
  Problem status  : PRIMAL_FEASIBLE
  Solution status : PRIMAL_FEASIBLE
  Primal.  obj: 4.6839986444e+02    nrm: 5e+02    Viol.  con: 3e-11    var: 0e+00    cones: 1e-08    itg: 0e+00  
Optimizer summary
  Optimizer                 -                        time: 7203.29 
    Interior-point          - iterations : 0         time: 0.00    
      Basis identification  -                        time: 0.00    
        Primal              - iterations : 0         time: 0.00    
        Dual                - iterations : 0         time: 0.00    
        Clean primal        - iterations : 0         time: 0.00    
        Clean dual          - iterations : 0         time: 0.00    
    Simplex                 -                        time: 0.00    
      Primal simplex        - iterations : 0         time: 0.00    
      Dual simplex          - iterations : 0         time: 0.00    
    Mixed integer           - relaxations: 296295    time: 7203.15 

Mosek error: MSK_RES_TRM_MAX_TIME (No dual information is available for the integer solution.)
