
MOSEK Version 8.0.0.51 (Build date: 2016-12-14 12:53:47)
Copyright (c) MOSEK ApS, Denmark. WWW: mosek.com
Platform: Linux/64-X86

MOSEK warning 710: #14 (nearly) zero elements are specified in sparse col '' (20) of matrix 'A'.
MOSEK warning 710: #18 (nearly) zero elements are specified in sparse col '' (21) of matrix 'A'.
MOSEK warning 710: #17 (nearly) zero elements are specified in sparse col '' (22) of matrix 'A'.
MOSEK warning 710: #16 (nearly) zero elements are specified in sparse col '' (23) of matrix 'A'.
MOSEK warning 710: #15 (nearly) zero elements are specified in sparse col '' (24) of matrix 'A'.
MOSEK warning 710: #9 (nearly) zero elements are specified in sparse col '' (25) of matrix 'A'.
MOSEK warning 710: #13 (nearly) zero elements are specified in sparse col '' (26) of matrix 'A'.
MOSEK warning 710: #12 (nearly) zero elements are specified in sparse col '' (27) of matrix 'A'.
MOSEK warning 710: #11 (nearly) zero elements are specified in sparse col '' (28) of matrix 'A'.
MOSEK warning 710: #10 (nearly) zero elements are specified in sparse col '' (29) of matrix 'A'.
Warning number 710 is disabled.
Problem
  Name                   :                 
  Objective sense        : min             
  Type                   : CONIC (conic optimization problem)
  Constraints            : 1268            
  Cones                  : 1               
  Scalar variables       : 803             
  Matrix variables       : 0               
  Integer variables      : 400             

Optimizer started.
Mixed integer optimizer started.
Threads used: 72
Presolve started.
Presolve terminated. Time = 4.93
Presolved problem: 793 variables, 467 constraints, 13197 non-zeros
Presolved problem: 0 general integer, 391 binary, 402 continuous
Clique table size: 434
BRANCHES RELAXS   ACT_NDS  DEPTH    BEST_INT_OBJ         BEST_RELAX_OBJ       REL_GAP(%)  TIME  
129585   122264   80082    32       2.0112716070e+02     7.0336178997e+01     65.03       892.1 
131776   124372   81445    55       2.0112716070e+02     7.0365503105e+01     65.01       907.8 
134003   126484   82810    90       2.0112716070e+02     7.0413073043e+01     64.99       922.6 
136223   128590   84110    50       2.0110982940e+02     7.0424917539e+01     64.98       937.8 
138410   130700   85423    56       2.0110982940e+02     7.0426180945e+01     64.98       953.5 
140602   132807   86795    102      2.0110982940e+02     7.0517925327e+01     64.94       968.5 
142767   134918   88176    63       2.0110982940e+02     7.0560109804e+01     64.91       983.7 
144931   137019   89614    50       2.0110982940e+02     7.0606350947e+01     64.89       999.9 
147153   139131   90948    65       2.0110982940e+02     7.0640938394e+01     64.87       1013.9
149356   141234   92253    62       2.0110982940e+02     7.0696260376e+01     64.85       1028.5
151545   143345   93622    32       2.0110982940e+02     7.0726157957e+01     64.83       1043.1
153731   145451   94992    95       2.0110982940e+02     7.0755410630e+01     64.82       1057.6
155885   147557   96338    114      2.0110982940e+02     7.0791491151e+01     64.80       1072.9
158019   149609   97706    34       2.0110982940e+02     7.0826492131e+01     64.78       1088.7
160173   151720   99028    44       2.0110982940e+02     7.0854108999e+01     64.77       1104.5
162351   153830   100360   52       2.0110982940e+02     7.0915740309e+01     64.74       1120.5
164543   155938   101692   94       2.0110982940e+02     7.0942424290e+01     64.72       1134.4
166747   158041   103068   74       2.0110982940e+02     7.1012832265e+01     64.69       1148.7
168939   160145   104410   52       2.0110982940e+02     7.1035841815e+01     64.68       1163.1
171139   162257   105750   57       2.0110982940e+02     7.1082870938e+01     64.65       1177.6
173338   164362   107147   73       2.0110982940e+02     7.1115220939e+01     64.64       1192.7
175512   166466   108513   20       2.0110982940e+02     7.1167268072e+01     64.61       1206.4
177742   168591   109883   74       2.0110982940e+02     7.1177723612e+01     64.61       1222.2
179932   170693   111301   52       2.0110982940e+02     7.1234506997e+01     64.58       1237.7
182150   172796   112581   72       2.0110982940e+02     7.1255372774e+01     64.57       1251.7
184330   174902   113883   21       2.0110982940e+02     7.1294790905e+01     64.55       1266.2
186515   177013   115262   41       2.0110982940e+02     7.1350590443e+01     64.52       1280.4
188697   179119   116626   56       2.0110982940e+02     7.1387848425e+01     64.50       1293.4
190868   181223   118011   39       2.0110982940e+02     7.1405973020e+01     64.49       1308.4
192954   183267   119415   68       2.0110982940e+02     7.1457256176e+01     64.47       1324.4
195161   185370   120744   14       2.0110982940e+02     7.1476864232e+01     64.46       1337.7
197337   187470   122082   68       2.0110982940e+02     7.1500876487e+01     64.45       1353.3
199526   189565   123457   59       2.0110982940e+02     7.1544754230e+01     64.43       1367.6
201718   191668   124875   62       2.0110982940e+02     7.1604956369e+01     64.40       1382.5
203913   193775   126272   50       2.0110982940e+02     7.1637793578e+01     64.38       1396.0
206116   195876   127541   19       2.0110982940e+02     7.1647897721e+01     64.37       1409.4
208294   197981   128875   95       2.0110982940e+02     7.1699755124e+01     64.35       1422.3
210482   200087   130219   70       2.0110982940e+02     7.1735510477e+01     64.33       1436.9
212682   202196   131525   58       2.0110982940e+02     7.1753104207e+01     64.32       1449.5
214894   204310   132895   45       2.0110982940e+02     7.1774002973e+01     64.31       1462.3
217076   206415   134277   30       2.0110982940e+02     7.1824552460e+01     64.29       1476.7
219247   208516   135630   64       2.0110982940e+02     7.1855839769e+01     64.27       1490.4
221455   210631   136966   40       2.0110982940e+02     7.1883695772e+01     64.26       1503.9
223637   212730   138318   51       2.0110982940e+02     7.1919600367e+01     64.24       1518.5
225832   214838   139627   78       2.0110982940e+02     7.1940741818e+01     64.23       1531.8
228054   216942   140969   45       2.0110982940e+02     7.1954195366e+01     64.22       1545.5
230162   218984   142301   75       2.0110982940e+02     7.2005094587e+01     64.20       1558.8
232406   221094   143627   74       2.0102569172e+02     7.2038367713e+01     64.16       1572.9
234598   223210   144987   29       2.0102569172e+02     7.2049610059e+01     64.16       1585.2
236790   225324   146385   93       2.0102569172e+02     7.2084929925e+01     64.14       1598.2
238998   227431   147669   78       2.0102569172e+02     7.2097595965e+01     64.14       1613.0
241199   229535   148982   33       2.0102569172e+02     7.2147028624e+01     64.11       1625.0
243404   231634   150341   32       2.0102569172e+02     7.2150186189e+01     64.11       1639.3
245610   233739   151601   57       2.0102569172e+02     7.2193000209e+01     64.09       1652.9
247796   235848   152997   61       2.0102569172e+02     7.2218957946e+01     64.07       1666.3
250007   237954   154316   52       2.0102569172e+02     7.2245315262e+01     64.06       1679.8
252228   240070   155661   67       2.0102569172e+02     7.2291532189e+01     64.04       1693.0
254450   242186   157017   28       2.0102569172e+02     7.2309182176e+01     64.03       1706.9
256622   244290   158339   84       2.0102569172e+02     7.2326395077e+01     64.02       1722.4
258810   246398   159611   46       2.0102569172e+02     7.2364141083e+01     64.00       1737.7
260979   248500   160892   57       2.0102569172e+02     7.2407078105e+01     63.98       1750.4
263153   250612   162238   26       2.0102569172e+02     7.2432354931e+01     63.97       1764.5
265348   252719   163587   46       2.0102569172e+02     7.2458581648e+01     63.96       1777.2
267451   254763   164872   46       2.0102569172e+02     7.2475505427e+01     63.95       1791.7
269623   256866   166140   58       2.0102569172e+02     7.2500359240e+01     63.93       1806.6
271817   258972   167488   90       2.0102569172e+02     7.2545753124e+01     63.91       1819.6
274030   261078   168793   39       2.0102569172e+02     7.2572975954e+01     63.90       1836.4
276222   263191   170133   91       2.0102569172e+02     7.2598924845e+01     63.89       1849.8
278406   265297   171455   47       2.0100111665e+02     7.2629623035e+01     63.87       1862.7
280569   267397   172814   69       2.0100111665e+02     7.2652984152e+01     63.85       1878.0
282796   269511   174155   64       2.0100111665e+02     7.2674787383e+01     63.84       1891.8
284986   271625   175463   45       2.0100111665e+02     7.2709362293e+01     63.83       1906.7
287186   273739   176789   23       2.0100111665e+02     7.2709362293e+01     63.83       1921.7
289372   275846   178061   31       2.0100111665e+02     7.2749831552e+01     63.81       1937.2
291588   277968   179323   40       2.0100111665e+02     7.2784215882e+01     63.79       1950.0
293753   280070   180672   31       2.0100111665e+02     7.2802176280e+01     63.78       1965.2
295943   282179   181988   58       2.0100111665e+02     7.2837052479e+01     63.76       1978.0
298138   284283   183359   47       2.0096888989e+02     7.2860393028e+01     63.75       1991.6
300332   286391   184691   39       2.0096888989e+02     7.2899535595e+01     63.73       2003.6
302538   288501   186005   55       2.0096888989e+02     7.2925346851e+01     63.71       2016.6
304725   290608   187352   87       2.0096888989e+02     7.2938685079e+01     63.71       2028.8
306858   292654   188669   58       2.0096888989e+02     7.2961789371e+01     63.69       2043.2
309029   294758   189984   40       2.0096888989e+02     7.2987031144e+01     63.68       2056.5
311235   296869   191264   64       2.0096888989e+02     7.3027093814e+01     63.66       2068.9
313444   298977   192571   68       2.0096888989e+02     7.3032904836e+01     63.66       2080.0
315626   301086   193891   132      2.0096888989e+02     7.3062604889e+01     63.64       2092.8
317816   303198   195253   65       2.0096888989e+02     7.3114738622e+01     63.62       2104.0
319987   305310   196548   43       2.0096888989e+02     7.3122793077e+01     63.61       2117.0
322183   307423   197948   89       2.0096888989e+02     7.3150834463e+01     63.60       2129.0
324361   309531   199290   71       2.0096888989e+02     7.3174764077e+01     63.59       2141.1
326586   311639   200611   59       2.0096888989e+02     7.3199574364e+01     63.58       2153.2
328796   313748   201901   44       2.0096888989e+02     7.3219328916e+01     63.57       2164.3
330971   315850   203260   47       2.0096888989e+02     7.3262787323e+01     63.55       2177.4
333146   317957   204559   52       2.0096888989e+02     7.3271864287e+01     63.54       2189.4
335313   320068   205902   26       2.0096888989e+02     7.3297817561e+01     63.53       2200.5
337507   322186   207248   37       2.0096888989e+02     7.3309503941e+01     63.52       2212.0
339720   324294   208525   62       2.0096888989e+02     7.3342734052e+01     63.51       2223.5
341911   326404   209866   38       2.0096888989e+02     7.3378629532e+01     63.49       2235.0
344026   328446   211229   58       2.0096888989e+02     7.3406666978e+01     63.47       2246.9
346172   330553   212575   33       2.0096888989e+02     7.3430721473e+01     63.46       2258.6
348340   332657   213829   55       2.0096888989e+02     7.3454416920e+01     63.45       2270.5
350527   334767   215196   87       2.0096888989e+02     7.3470207779e+01     63.44       2282.0
352711   336877   216508   24       2.0096888989e+02     7.3493921331e+01     63.43       2293.6
354898   338986   217823   77       2.0096888989e+02     7.3524611266e+01     63.41       2305.2
357081   341098   219144   62       2.0096888989e+02     7.3537774022e+01     63.41       2314.9
359255   343211   220448   38       2.0096888989e+02     7.3563614058e+01     63.40       2326.1
361425   345319   221776   70       2.0096888989e+02     7.3597634881e+01     63.38       2338.4
363600   347426   223059   87       2.0096888989e+02     7.3600577470e+01     63.38       2349.4
365785   349540   224370   49       2.0096888989e+02     7.3640814111e+01     63.36       2360.5
368003   351654   225670   47       2.0096888989e+02     7.3642241370e+01     63.36       2371.0
370153   353763   226976   60       2.0096888989e+02     7.3685000592e+01     63.34       2382.4
372325   355875   228312   66       2.0096888989e+02     7.3700402458e+01     63.33       2393.3
374502   357983   229669   54       2.0096888989e+02     7.3712566410e+01     63.32       2405.8
376665   360095   231058   112      2.0096888989e+02     7.3756453665e+01     63.30       2417.0
378841   362205   232434   52       2.0096888989e+02     7.3784851247e+01     63.29       2428.4
380951   364254   233640   35       2.0096888989e+02     7.3789374984e+01     63.28       2440.7
383112   366365   234927   55       2.0096888989e+02     7.3819548309e+01     63.27       2451.6
385301   368473   236268   68       2.0096888989e+02     7.3829957775e+01     63.26       2462.7
387503   370577   237540   14       2.0096888989e+02     7.3845267199e+01     63.26       2473.9
389678   372687   238891   30       2.0096888989e+02     7.3877741474e+01     63.24       2484.6
391873   374794   240142   40       2.0096888989e+02     7.3908073049e+01     63.22       2496.3
394048   376898   241495   38       2.0096888989e+02     7.3929169119e+01     63.21       2506.9
396199   379012   242852   96       2.0096888989e+02     7.3956003153e+01     63.20       2519.2
398393   381122   244124   75       2.0096888989e+02     7.3973161742e+01     63.19       2529.9
400557   383244   245474   64       2.0096888989e+02     7.3988308335e+01     63.18       2540.8
402750   385359   246823   58       2.0096888989e+02     7.4018439464e+01     63.17       2551.8
404936   387474   248205   27       2.0096888989e+02     7.4035074861e+01     63.16       2562.7
407110   389579   249495   35       2.0096888989e+02     7.4062013599e+01     63.15       2574.4
409314   391688   250755   17       2.0096888989e+02     7.4083310999e+01     63.14       2584.7
411488   393800   252089   78       2.0096888989e+02     7.4097948781e+01     63.13       2595.3
413706   395914   253337   57       2.0096888989e+02     7.4119095178e+01     63.12       2605.7
415854   398021   254687   40       2.0096888989e+02     7.4143693986e+01     63.11       2618.4
418040   400132   256021   59       2.0096888989e+02     7.4167838494e+01     63.09       2630.6
420140   402182   257285   63       2.0096888989e+02     7.4179832892e+01     63.09       2641.6
422328   404297   258549   68       2.0096888989e+02     7.4198841086e+01     63.08       2653.0
424503   406398   259898   65       2.0096888989e+02     7.4214834894e+01     63.07       2664.2
426681   408506   261222   17       2.0093532669e+02     7.4238485680e+01     63.05       2676.2
428855   410625   262554   28       2.0093532669e+02     7.4262657341e+01     63.04       2686.9
431034   412737   263933   27       2.0093532669e+02     7.4262657341e+01     63.04       2698.3
433218   414846   265195   66       2.0093532669e+02     7.4307799845e+01     63.02       2709.4
435390   416958   266473   51       2.0070767422e+02     7.4315395623e+01     62.97       2718.7
437576   419064   267753   37       2.0070767422e+02     7.4347156396e+01     62.96       2728.8
439754   421169   269057   29       2.0070767422e+02     7.4364236659e+01     62.95       2740.9
441965   423284   270362   73       2.0070767422e+02     7.4383179631e+01     62.94       2751.9
444133   425393   271670   70       2.0070767422e+02     7.4394881862e+01     62.93       2762.7
446311   427507   272936   34       2.0070767422e+02     7.4418784605e+01     62.92       2773.4
448470   429618   274275   45       2.0070767422e+02     7.4440235540e+01     62.91       2784.4
450622   431726   275609   93       2.0070767422e+02     7.4455892736e+01     62.90       2796.0
452765   433837   277000   81       2.0070767422e+02     7.4484202057e+01     62.89       2806.3
454939   435944   278256   93       2.0070767422e+02     7.4494867682e+01     62.88       2817.2
457125   438055   279648   42       2.0070767422e+02     7.4522311513e+01     62.87       2828.8
459240   440101   280905   30       2.0053968218e+02     7.4529879254e+01     62.84       2839.9
461401   442206   282216   73       2.0053968218e+02     7.4542658330e+01     62.83       2851.0
463592   444316   283515   43       2.0053968218e+02     7.4569934275e+01     62.82       2861.9
465742   446431   284877   82       2.0053968218e+02     7.4592760066e+01     62.80       2873.0
467904   448541   286137   69       2.0053968218e+02     7.4606099383e+01     62.80       2884.5
470072   450654   287439   52       2.0053968218e+02     7.4631623995e+01     62.78       2895.2
472213   452761   288696   90       2.0053968218e+02     7.4642433901e+01     62.78       2905.3
474419   454872   289926   23       2.0053968218e+02     7.4659330009e+01     62.77       2915.7
476601   456983   291236   63       2.0053968218e+02     7.4677190358e+01     62.76       2927.7
478768   459098   292605   49       2.0053968218e+02     7.4692134347e+01     62.75       2939.5
480961   461196   293876   57       2.0053968218e+02     7.4722256815e+01     62.74       2950.4
483136   463312   295181   37       2.0053968218e+02     7.4739235290e+01     62.73       2960.1
485298   465424   296453   26       2.0053968218e+02     7.4749810943e+01     62.73       2970.3
487443   467535   297800   51       2.0053968218e+02     7.4776982991e+01     62.71       2982.5
489593   469654   299156   74       2.0053968218e+02     7.4795212494e+01     62.70       2994.5
491762   471768   300507   66       2.0053968218e+02     7.4808562437e+01     62.70       3005.0
493855   473829   301798   111      2.0053968218e+02     7.4833801610e+01     62.68       3017.3
496051   475940   303062   101      2.0053968218e+02     7.4838752033e+01     62.68       3027.9
498225   478037   304360   95       2.0053968218e+02     7.4867618999e+01     62.67       3039.3
500404   480153   305617   79       2.0053968218e+02     7.4878097360e+01     62.66       3049.2
502573   482265   306942   81       2.0053968218e+02     7.4898070817e+01     62.65       3060.1
504760   484377   308321   41       2.0053968218e+02     7.4917009820e+01     62.64       3070.4
506933   486484   309662   52       2.0053968218e+02     7.4933344093e+01     62.63       3082.1
509091   488597   310948   105      2.0053968218e+02     7.4953461747e+01     62.62       3094.2
511289   490715   312278   36       2.0053968218e+02     7.4967209338e+01     62.62       3104.2
513461   492826   313566   75       2.0053968218e+02     7.4980865186e+01     62.61       3115.8
515664   494931   314881   73       2.0053968218e+02     7.4998187761e+01     62.60       3126.8
517847   497045   316214   82       2.0053968218e+02     7.5023916376e+01     62.59       3138.4
520037   499160   317584   59       2.0053968218e+02     7.5038503903e+01     62.58       3150.8
522218   501268   318865   67       2.0053968218e+02     7.5055742107e+01     62.57       3160.8
524388   503382   320241   52       2.0053968218e+02     7.5069911346e+01     62.57       3173.2
526556   505489   321585   68       2.0053968218e+02     7.5090027056e+01     62.56       3184.0
528712   507588   322945   34       2.0053968218e+02     7.5097147154e+01     62.55       3195.2
530845   509634   324154   39       2.0053968218e+02     7.5122381867e+01     62.54       3207.5
533050   511741   325515   58       2.0053968218e+02     7.5141099776e+01     62.53       3216.9
535218   513852   326851   50       2.0053968218e+02     7.5158581938e+01     62.52       3230.0
537423   515961   328132   45       2.0053968218e+02     7.5174844053e+01     62.51       3242.5
539587   518069   329496   43       2.0053968218e+02     7.5191702699e+01     62.51       3254.3
541772   520188   330811   48       2.0053968218e+02     7.5196922716e+01     62.50       3266.0
543999   522297   332126   44       2.0053968218e+02     7.5220179549e+01     62.49       3278.0
546169   524408   333452   64       2.0053968218e+02     7.5233942666e+01     62.48       3291.2
548370   526521   334731   34       2.0053968218e+02     7.5251402280e+01     62.48       3304.3
550544   528631   336149   88       2.0053968218e+02     7.5269529592e+01     62.47       3315.5
552694   530737   337485   71       2.0053968218e+02     7.5281604452e+01     62.46       3327.2
554822   532852   338817   53       2.0053968218e+02     7.5301934760e+01     62.45       3339.1
556987   534968   340146   42       2.0053968218e+02     7.5313849496e+01     62.44       3349.7
559182   537077   341501   39       2.0053968218e+02     7.5320777529e+01     62.44       3361.3
561393   539190   342840   64       2.0053968218e+02     7.5335244758e+01     62.43       3371.0
563602   541293   344119   88       2.0053968218e+02     7.5345819336e+01     62.43       3381.5
565693   543334   345414   57       2.0053968218e+02     7.5365950400e+01     62.42       3392.4
567855   545439   346740   72       2.0053968218e+02     7.5390869825e+01     62.41       3401.4
570054   547551   348067   73       2.0053968218e+02     7.5404402409e+01     62.40       3411.5
572230   549655   349361   32       2.0053968218e+02     7.5420621641e+01     62.39       3421.3
574426   551767   350739   63       2.0053968218e+02     7.5429842302e+01     62.39       3430.5
576586   553874   352137   70       2.0053968218e+02     7.5453070935e+01     62.37       3440.7
578744   555981   353469   81       2.0053968218e+02     7.5466114048e+01     62.37       3450.3
580941   558098   354748   50       2.0053968218e+02     7.5476413353e+01     62.36       3460.6
583102   560209   356003   50       2.0053968218e+02     7.5490644524e+01     62.36       3469.4
585235   562315   357334   63       2.0053968218e+02     7.5507570286e+01     62.35       3478.0
587404   564425   358637   80       2.0053968218e+02     7.5524116628e+01     62.34       3486.5
589564   566523   359927   32       2.0053968218e+02     7.5533662727e+01     62.33       3497.3
591737   568627   361296   72       2.0053968218e+02     7.5540066937e+01     62.33       3505.8
593919   570737   362640   75       2.0053968218e+02     7.5568792769e+01     62.32       3515.7
596098   572847   363967   76       2.0053968218e+02     7.5576010555e+01     62.31       3524.2
598279   574959   365302   66       2.0053968218e+02     7.5603892076e+01     62.30       3533.2
600490   577072   366641   20       2.0053968218e+02     7.5618996520e+01     62.29       3542.5
602665   579188   367928   41       2.0053968218e+02     7.5631895388e+01     62.29       3551.7
604800   581240   369213   78       2.0053968218e+02     7.5645636193e+01     62.28       3560.2
606952   583350   370585   73       2.0053968218e+02     7.5660101635e+01     62.27       3570.7
609137   585458   371890   61       2.0053968218e+02     7.5676193805e+01     62.26       3579.5
611350   587575   373211   83       2.0053968218e+02     7.5685611428e+01     62.26       3588.9
613536   589689   374593   48       2.0053968218e+02     7.5693733789e+01     62.25       3597.8
615698   591798   375913   21       2.0053968218e+02     7.5715458134e+01     62.24       3608.4
617906   593915   377221   65       2.0053968218e+02     7.5727689436e+01     62.24       3617.0
620098   596017   378555   57       2.0053968218e+02     7.5730004413e+01     62.24       3625.5
622253   598119   379858   29       2.0053968218e+02     7.5750009733e+01     62.23       3634.8
624425   600225   381126   57       2.0053968218e+02     7.5769241680e+01     62.22       3643.2
626601   602338   382434   32       2.0053968218e+02     7.5782683725e+01     62.21       3652.7
628775   604449   383714   93       2.0053968218e+02     7.5794174415e+01     62.20       3661.8
630986   606570   385031   21       2.0053968218e+02     7.5815318658e+01     62.19       3670.5
633180   608685   386373   83       2.0053968218e+02     7.5828123972e+01     62.19       3679.3
635345   610801   387714   61       2.0053968218e+02     7.5844950468e+01     62.18       3688.5
637502   612905   389015   22       2.0053968218e+02     7.5855603050e+01     62.17       3697.4
639677   615007   390346   46       2.0053968218e+02     7.5867694441e+01     62.17       3707.2
641788   617064   391629   34       2.0048706334e+02     7.5882905053e+01     62.15       3717.4
643939   619177   392966   71       2.0048706334e+02     7.5902585345e+01     62.14       3727.1
646122   621287   394229   65       2.0048706334e+02     7.5914484370e+01     62.13       3735.5
648291   623394   395600   44       2.0048706334e+02     7.5926616902e+01     62.13       3743.7
650466   625507   396845   30       2.0048706334e+02     7.5939432410e+01     62.12       3753.1
652653   627615   398220   51       2.0048706334e+02     7.5960190032e+01     62.11       3761.8
